treatment,outcome,t,estimate,conf.low,conf.high,conf.low90,conf.high90
unemployed,generalized_trust,0,-0.113865166236084,-0.204560285746806,-0.023170046725362,-0.189978909881744,-0.0377514225904239
unemployed,generalized_trust,1,-0.0717591396428367,-0.174774543152068,0.031256263866395,-0.158212391554908,0.0146941122692351
unemployed,generalized_trust,-1,0,0,0,0,0
unemployed,generalized_trust,-2,0.00944623143953807,-0.219432721853804,0.23832518473288,-0.182635041189437,0.201527504068513
income_cat_decrease,generalized_trust,0,0.0216534056974708,-0.0242366059547926,0.0675434173497343,-0.0168587061078817,0.0601655175028234
income_cat_decrease,generalized_trust,1,0.0603699407843637,0.0125565495028111,0.108183332065916,0.0202436779108306,0.100496203657897
income_cat_decrease,generalized_trust,-1,0,0,0,0,0
income_cat_decrease,generalized_trust,-2,-0.000394229317596101,-0.0835428481955251,0.0827543895603329,-0.0701747499884708,0.0693862913532786
income_cat_2p_decrease,generalized_trust,0,-0.059785025259226,-0.13678937268438,0.0172193221659279,-0.124409110779358,0.00483906026090621
income_cat_2p_decrease,generalized_trust,1,0.0151069924583096,-0.0680945146559328,0.098308499572552,-0.054717913419645,0.0849318983362643
income_cat_2p_decrease,generalized_trust,-1,0,0,0,0,0
income_cat_2p_decrease,generalized_trust,-2,-0.0161563115994605,-0.161092349152929,0.128779725954008,-0.137790468617781,0.10547784541886
income_hh_25p_decrease,generalized_trust,0,0.0461475219353483,-0.0118211254797607,0.104116169350457,-0.00250130054420809,0.0947963444149047
income_hh_25p_decrease,generalized_trust,1,0.0550483177582626,-0.00867215291058515,0.11876878842711,0.00157241303886791,0.108524222477657
income_hh_25p_decrease,generalized_trust,-1,0,0,0,0,0
income_hh_25p_decrease,generalized_trust,-2,-0.00680109479159848,-0.160454998306199,0.146852808723003,-0.135751515556883,0.122149325973686
