treatment,outcome,t,estimate,conf.low,conf.high,conf.low90,conf.high90
unemployed,feel_connected_to_others,0,0.0242306439451434,-0.0605576329253185,0.109018920815605,-0.0469259210904499,0.0953872089807366
unemployed,feel_connected_to_others,1,0.0145634145445185,-0.0576748477097274,0.0868016767987644,-0.046060846212728,0.075187675301765
unemployed,feel_connected_to_others,2,-0.0657208513182306,-0.149848719832847,0.0184070171963857,-0.136323184190401,0.00488148155394026
unemployed,feel_connected_to_others,3,-0.119817732243728,-0.204505573119981,-0.035129891367474,-0.190890008735933,-0.0487454557515224
income_cat_decrease,feel_connected_to_others,0,0.0745603388006672,0.0245659119889391,0.124554765612395,0.0326036932106061,0.116516984390728
income_cat_decrease,feel_connected_to_others,1,-0.0159338598958577,-0.0630619665698828,0.0311942467781674,-0.0554850137974522,0.0236172940057369
income_cat_decrease,feel_connected_to_others,2,-0.025256571920366,-0.0758486894645617,0.0253355456238297,-0.067714815385107,0.017201671544375
income_cat_decrease,feel_connected_to_others,3,-0.0534256455844192,-0.103416640848296,-0.00343465032054212,-0.0953794113287415,-0.0114718798400968
income_cat_2p_decrease,feel_connected_to_others,0,0.156949584178992,0.0619738450400965,0.251925323317887,0.0772434312969686,0.236655737061015
income_cat_2p_decrease,feel_connected_to_others,1,0.060359398244121,-0.0195067801345242,0.140225576622766,-0.00666641152232539,0.127385208010567
income_cat_2p_decrease,feel_connected_to_others,2,0.0463606862159039,-0.043063310452881,0.135784682884689,-0.0286862975130675,0.121407669944875
income_cat_2p_decrease,feel_connected_to_others,3,-0.069926880261513,-0.166373620362229,0.026519859839203,-0.150867536066235,0.0110137755432095
income_hh_25p_decrease,feel_connected_to_others,0,0.0128264150800436,-0.0447681394506553,0.0704209696107425,-0.0355084587542355,0.0611612889143227
income_hh_25p_decrease,feel_connected_to_others,1,0.00816217752860459,-0.0463165505739267,0.0626409056311358,-0.0375578123375257,0.0538821673947349
income_hh_25p_decrease,feel_connected_to_others,2,-0.0187313033043858,-0.0782813275536029,0.0408187209448314,-0.0687072590586744,0.0312446524499029
income_hh_25p_decrease,feel_connected_to_others,3,0.0458497925939427,-0.0158074043478378,0.107506989535723,-0.00589455822949785,0.0975941434173832
