t,covariate,covbal,treatment,outcome
-2,age_cat,-0.031207144933826,unemployed,partisan_affect
-2,male,-0.0189788981752539,unemployed,partisan_affect
-2,education_cat,0.0621061562104107,unemployed,partisan_affect
-2,partner,-0.0872020246434789,unemployed,partisan_affect
-2,no_children_hh,0.0839899903207886,unemployed,partisan_affect
-2,l1_net_monthly_income_cat,0.3740524275195,unemployed,partisan_affect
-2,partisan_affect,0.454970392272659,unemployed,partisan_affect
-1,age_cat,-0.0542177281731244,unemployed,partisan_affect
-1,male,-0.00506832532162101,unemployed,partisan_affect
-1,education_cat,0.0449305286667757,unemployed,partisan_affect
-1,partner,-0.0589475478124062,unemployed,partisan_affect
-1,no_children_hh,0.0265678563956389,unemployed,partisan_affect
-1,l1_net_monthly_income_cat,0.167978106085033,unemployed,partisan_affect
-1,partisan_affect,0.0355409536777232,unemployed,partisan_affect
-2,age_cat,-0.0107225181382934,unemployed,spread
-2,male,-0.0206237453817048,unemployed,spread
-2,education_cat,0.0500726123498617,unemployed,spread
-2,partner,-0.0371518520572894,unemployed,spread
-2,no_children_hh,0.0195718015359819,unemployed,spread
-2,l1_net_monthly_income_cat,0.390755883978153,unemployed,spread
-2,spread,0.161952933758941,unemployed,spread
-1,age_cat,-0.0274375243229478,unemployed,spread
-1,male,-0.000500048332771335,unemployed,spread
-1,education_cat,0.0392715543270043,unemployed,spread
-1,partner,-0.0328511216311886,unemployed,spread
-1,no_children_hh,-0.0199988557476932,unemployed,spread
-1,l1_net_monthly_income_cat,0.217392688754822,unemployed,spread
-1,spread,0.0332412652271029,unemployed,spread
-2,age_cat,-0.0117824361391492,unemployed,distance
-2,male,-0.0207785947874966,unemployed,distance
-2,education_cat,0.0506778501878113,unemployed,distance
-2,partner,-0.037313714069949,unemployed,distance
-2,no_children_hh,0.0195024364409797,unemployed,distance
-2,l1_net_monthly_income_cat,0.389878770190738,unemployed,distance
-2,distance,0.141172551396032,unemployed,distance
-1,age_cat,-0.0269800073767682,unemployed,distance
-1,male,-0.000259731586481802,unemployed,distance
-1,education_cat,0.0401120052425258,unemployed,distance
-1,partner,-0.0330664958959774,unemployed,distance
-1,no_children_hh,-0.0206956972155241,unemployed,distance
-1,l1_net_monthly_income_cat,0.217549043122206,unemployed,distance
-1,distance,0.0245163272683845,unemployed,distance
-2,age_cat,-0.0122706766876662,unemployed,like_max
-2,male,-0.0110988608711001,unemployed,like_max
-2,education_cat,0.0352114438486053,unemployed,like_max
-2,partner,-0.0304310366429695,unemployed,like_max
-2,no_children_hh,0.0226722324639309,unemployed,like_max
-2,l1_net_monthly_income_cat,0.36074793398907,unemployed,like_max
-2,like_max,0.453966439174236,unemployed,like_max
-1,age_cat,-0.0271408129606093,unemployed,like_max
-1,male,-0.000558278785235003,unemployed,like_max
-1,education_cat,0.0260434717593782,unemployed,like_max
-1,partner,-0.0282996262678582,unemployed,like_max
-1,no_children_hh,-0.0137671807830813,unemployed,like_max
-1,l1_net_monthly_income_cat,0.187708557952308,unemployed,like_max
-1,like_max,0.021422554335553,unemployed,like_max
-2,age_cat,-0.0124525067514903,unemployed,like_min
-2,male,-0.01099100818385,unemployed,like_min
-2,education_cat,0.035076185952186,unemployed,like_min
-2,partner,-0.0308170551799058,unemployed,like_min
-2,no_children_hh,0.0223330404404131,unemployed,like_min
-2,l1_net_monthly_income_cat,0.360100287492772,unemployed,like_min
-2,like_min,0.0467825142142735,unemployed,like_min
-1,age_cat,-0.0264726985291772,unemployed,like_min
-1,male,-0.000577283016215698,unemployed,like_min
-1,education_cat,0.0261686463847034,unemployed,like_min
-1,partner,-0.0278572457642773,unemployed,like_min
-1,no_children_hh,-0.0139413346996041,unemployed,like_min
-1,l1_net_monthly_income_cat,0.187626093466801,unemployed,like_min
-1,like_min,-0.0212810971832357,unemployed,like_min
-2,age_cat,-0.0242514299495724,income_cat_decrease,partisan_affect
-2,male,-0.00987184312278325,income_cat_decrease,partisan_affect
-2,education_cat,-0.0136379870203876,income_cat_decrease,partisan_affect
-2,partner,-0.0157966986696219,income_cat_decrease,partisan_affect
-2,no_children_hh,0.0724240858098199,income_cat_decrease,partisan_affect
-2,l1_net_monthly_income_cat,-0.0963758860246734,income_cat_decrease,partisan_affect
-2,partisan_affect,0.333595747910293,income_cat_decrease,partisan_affect
-1,age_cat,-0.0168043906753507,income_cat_decrease,partisan_affect
-1,male,-0.0096362534745868,income_cat_decrease,partisan_affect
-1,education_cat,-0.0142748717623106,income_cat_decrease,partisan_affect
-1,partner,-0.0367289734804899,income_cat_decrease,partisan_affect
-1,no_children_hh,0.048931063507881,income_cat_decrease,partisan_affect
-1,l1_net_monthly_income_cat,-0.0472077051192151,income_cat_decrease,partisan_affect
-1,partisan_affect,0.0250523429101365,income_cat_decrease,partisan_affect
-2,age_cat,-0.0224954653478437,income_cat_decrease,spread
-2,male,-0.00447072812887926,income_cat_decrease,spread
-2,education_cat,-0.00651143265256398,income_cat_decrease,spread
-2,partner,-0.0226703529631176,income_cat_decrease,spread
-2,no_children_hh,0.0189976521269904,income_cat_decrease,spread
-2,l1_net_monthly_income_cat,-0.116153506299373,income_cat_decrease,spread
-2,spread,0.151022517002523,income_cat_decrease,spread
-1,age_cat,-0.0228304582209411,income_cat_decrease,spread
-1,male,-0.00587497160455497,income_cat_decrease,spread
-1,education_cat,0.0105824153022305,income_cat_decrease,spread
-1,partner,-0.0311696222225945,income_cat_decrease,spread
-1,no_children_hh,0.00717975704770517,income_cat_decrease,spread
-1,l1_net_monthly_income_cat,-0.0738902568285748,income_cat_decrease,spread
-1,spread,0.020339272868388,income_cat_decrease,spread
-2,age_cat,-0.0224019313922082,income_cat_decrease,distance
-2,male,-0.00446921413933984,income_cat_decrease,distance
-2,education_cat,-0.00631341480704823,income_cat_decrease,distance
-2,partner,-0.0226201187102161,income_cat_decrease,distance
-2,no_children_hh,0.0189186975267031,income_cat_decrease,distance
-2,l1_net_monthly_income_cat,-0.11625393179379,income_cat_decrease,distance
-2,distance,0.130838126620661,income_cat_decrease,distance
-1,age_cat,-0.0226478873337601,income_cat_decrease,distance
-1,male,-0.00587641134326723,income_cat_decrease,distance
-1,education_cat,0.0107975451117223,income_cat_decrease,distance
-1,partner,-0.0311220783978765,income_cat_decrease,distance
-1,no_children_hh,0.00708881234360515,income_cat_decrease,distance
-1,l1_net_monthly_income_cat,-0.0736896992431816,income_cat_decrease,distance
-1,distance,0.02190546210413,income_cat_decrease,distance
-2,age_cat,-0.0245063818690941,income_cat_decrease,like_max
-2,male,-0.00470266195237,income_cat_decrease,like_max
-2,education_cat,-0.00994261482583621,income_cat_decrease,like_max
-2,partner,-0.0253148973929553,income_cat_decrease,like_max
-2,no_children_hh,0.0156763464545079,income_cat_decrease,like_max
-2,l1_net_monthly_income_cat,-0.114047328838109,income_cat_decrease,like_max
-2,like_max,0.447526810479974,income_cat_decrease,like_max
-1,age_cat,-0.0220011511280998,income_cat_decrease,like_max
-1,male,-0.00479054538036523,income_cat_decrease,like_max
-1,education_cat,0.00499907722322629,income_cat_decrease,like_max
-1,partner,-0.0364190752137064,income_cat_decrease,like_max
-1,no_children_hh,0.00391790587187432,income_cat_decrease,like_max
-1,l1_net_monthly_income_cat,-0.0705189168196153,income_cat_decrease,like_max
-1,like_max,0.00315950374619406,income_cat_decrease,like_max
-2,age_cat,-0.0244739051248231,income_cat_decrease,like_min
-2,male,-0.00467327401269582,income_cat_decrease,like_min
-2,education_cat,-0.0102291078094159,income_cat_decrease,like_min
-2,partner,-0.0254395381139127,income_cat_decrease,like_min
-2,no_children_hh,0.0162265936030126,income_cat_decrease,like_min
-2,l1_net_monthly_income_cat,-0.113857538339229,income_cat_decrease,like_min
-2,like_min,0.0267135807990679,income_cat_decrease,like_min
-1,age_cat,-0.0221452957878676,income_cat_decrease,like_min
-1,male,-0.00477084456763808,income_cat_decrease,like_min
-1,education_cat,0.00481970040618527,income_cat_decrease,like_min
-1,partner,-0.0366376436652641,income_cat_decrease,like_min
-1,no_children_hh,0.00439713919619161,income_cat_decrease,like_min
-1,l1_net_monthly_income_cat,-0.0711092460991135,income_cat_decrease,like_min
-1,like_min,-0.0222514752082438,income_cat_decrease,like_min
-2,age_cat,-0.0524297770590369,income_cat_2p_decrease,partisan_affect
-2,male,-0.00849659350318208,income_cat_2p_decrease,partisan_affect
