treatment,outcome,t,estimate,conf.low,conf.high,conf.low90,conf.high90
unemployed,partisan_affect,0,0.123136557342754,0.0454034766534969,0.200869638032012,0.0579008995886445,0.188372215096864
unemployed,partisan_affect,1,0.199731486899976,0.109203844196791,0.290259129603161,0.123758294221824,0.275704679578128
unemployed,partisan_affect,-1,0,0,0,0,0
unemployed,partisan_affect,-2,0.052038994450315,-0.25077365411249,0.35485164301312,-0.202089391175198,0.306167380075828
unemployed,spread,0,-0.020090523307238,-0.0650675469052971,0.024886500290821,-0.0578364313842736,0.0176553847697976
unemployed,spread,1,0.00438620155538363,-0.0449251911548314,0.0536975942655986,-0.0369972237469235,0.0457696268576907
unemployed,spread,-1,0,0,0,0,0
unemployed,spread,-2,0.00615651926692793,-0.0778548419795366,0.0901678805133925,-0.0643480376235937,0.0766610761574495
unemployed,distance,0,0.0394006032092512,-0.0581935784861217,0.136994784904624,-0.0425030159374375,0.12130422235594
unemployed,distance,1,0.0733840904455789,-0.0334363059805223,0.18020448687168,-0.0162624121839575,0.163030593075115
unemployed,distance,-1,0,0,0,0,0
unemployed,distance,-2,-0.00547589628493223,-0.180789081587772,0.169837289017908,-0.152603359326281,0.141651566756417
unemployed,like_max,0,-0.0101225494176506,-0.0914576121429094,0.0712125133076081,-0.078381085787319,0.0581359869520177
unemployed,like_max,1,-0.0259640196318277,-0.12309723309822,0.0711691938345642,-0.107480782045776,0.0555527427821202
unemployed,like_max,-1,0,0,0,0,0
unemployed,like_max,-2,0.0109860544517898,-0.231476776911141,0.253448885814721,-0.192495168016607,0.214467276920187
unemployed,like_min,0,-0.0301881837884213,-0.107358753317409,0.0469823857405662,-0.0949517672955201,0.0345753997186775
unemployed,like_min,1,-0.0379523658226722,-0.12414871742143,0.0482439857760855,-0.110290624421068,0.0343858927757238
unemployed,like_min,-1,0,0,0,0,0
unemployed,like_min,-2,-0.00669847650658435,-0.152337517244278,0.138940564231109,-0.128922612395155,0.115525659381986
income_cat_decrease,partisan_affect,0,0.0394670466418362,0.00360576976670751,0.0753283235169649,0.0093713143730574,0.069562778910615
income_cat_decrease,partisan_affect,1,-0.0294882980925099,-0.0689981182332855,0.0100215220482658,-0.0626459843925496,0.00366938820752991
income_cat_decrease,partisan_affect,-1,0,0,0,0,0
income_cat_decrease,partisan_affect,-2,-0.0341575656413454,-0.197620440352813,0.129305309070122,-0.171339934532765,0.103024803250074
income_cat_decrease,spread,0,0.0296481602951364,0.0094685802723061,0.0498277403179668,0.0127129228863229,0.04658339770395
income_cat_decrease,spread,1,0.00678292946286557,-0.0146650486704947,0.0282309075962258,-0.0112167811959567,0.0247826401216879
income_cat_decrease,spread,-1,0,0,0,0,0
