treatment,outcome,t,estimate,conf.low,conf.high,conf.low90,conf.high90
unemployed,partisan_affect,0,0.128830478864226,0.0510652594001558,0.206595698328295,0.0635678494000573,0.194093108328394
unemployed,partisan_affect,1,0.207064387790627,0.116553965110274,0.29757481047098,0.131105646611193,0.28302312897006
unemployed,partisan_affect,-1,0,0,0,0,0
unemployed,partisan_affect,-2,0.00357461849243519,-0.11952648564611,0.12667572263098,-0.099735084757818,0.106884321742688
unemployed,spread,0,0.00444639231568455,-0.0405167624612666,0.0494095470926357,-0.0332878766797757,0.0421806613111448
unemployed,spread,1,0.0313857200900237,-0.0179292434341076,0.080700683614155,-0.0100007019337884,0.0727721421138358
unemployed,spread,-1,0,0,0,0,0
unemployed,spread,-2,-0.0279219418753192,-0.0825780300086471,0.0267341462580088,-0.0737907769713789,0.0179468932207405
unemployed,distance,0,0.0802898084458334,-0.0173617619764826,0.177941378868149,-0.0016619728387329,0.1622415897304
unemployed,distance,1,0.118140338020588,0.0112840581913088,0.224996617849867,0.0284637210898041,0.207816954951371
unemployed,distance,-1,0,0,0,0,0
unemployed,distance,-2,-0.100867138849652,-0.207975139421901,0.0062408617225969,-0.190755006487244,-0.0109792712120599
unemployed,like_max,0,0.0585732425073243,-0.0228789144675643,0.140025399482213,-0.0097835624543784,0.126930047469027
unemployed,like_max,1,0.0463599795730812,-0.0507441375005276,0.14346409664669,-0.0351323643782939,0.127852323524456
unemployed,like_max,-1,0,0,0,0,0
unemployed,like_max,-2,-0.157008259729905,-0.330263768927828,0.0162472494680176,-0.302408866547894,-0.0116076529119162
unemployed,like_min,0,-0.0396578499730274,-0.116829404661666,0.0375137047156109,-0.104422260252168,0.0251065603061129
unemployed,like_min,1,-0.0487460708718033,-0.13493258177147,0.0374404400278638,-0.121076070895185,0.0235839291515787
unemployed,like_min,-1,0,0,0,0,0
unemployed,like_min,-2,-0.00787214671160989,-0.105123740684894,0.0893794472616744,-0.089488257178715,0.0737439637554952
income_cat_decrease,partisan_affect,0,0.0360810949777166,0.000207856344122744,0.0719543336113104,0.00597532408478381,0.0661868658706493
income_cat_decrease,partisan_affect,1,-0.0328345531668603,-0.0723623922973688,0.00669328596364824,-0.0660073614797788,0.000338255146058265
income_cat_decrease,partisan_affect,-1,0,0,0,0,0
income_cat_decrease,partisan_affect,-2,0.0297485584315639,-0.029837050621936,0.0893341674850637,-0.0202572610318798,0.0797543778950076
income_cat_decrease,spread,0,0.0248253573801902,0.00464662056262118,0.0450040941977592,0.00789082761153908,0.0417598871488413
income_cat_decrease,spread,1,0.00172056404276984,-0.019742539781728,0.0231836678672676,-0.0162918404962074,0.0197329685817471
income_cat_decrease,spread,-1,0,0,0,0,0
income_cat_decrease,spread,-2,0.0297191148282621,0.00301017674413552,0.0564280529123886,0.0073042673993143,0.0521339622572099
income_cat_decrease,distance,0,0.0335292079758779,-0.00721024932219994,0.0742686652739558,-0.000660422356795441,0.0677188383085513
income_cat_decrease,distance,1,0.00321912213442572,-0.040797811165707,0.0472360554345584,-0.033721052765265,0.0401592970341164
income_cat_decrease,distance,-1,0,0,0,0,0
income_cat_decrease,distance,-2,0.0452392812581141,-0.00563682911898064,0.0961153916352088,0.0025427034949335,0.0879358590212947
income_cat_decrease,like_max,0,0.061841391623541,0.0274247193780862,0.0962580638689957,0.0329580097772051,0.0907247734698768
income_cat_decrease,like_max,1,0.00470389733971588,-0.0325615055156805,0.0419693001951122,-0.0265702145980557,0.0359780092774874
income_cat_decrease,like_max,-1,0,0,0,0,0
income_cat_decrease,like_max,-2,0.0728934321162402,-0.00694580462825079,0.152732668860731,0.00589023248192086,0.13989663175056
income_cat_decrease,like_min,0,0.0433292549482633,0.00610553081957807,0.0805529790769486,0.0120901209005643,0.0745683889959623
income_cat_decrease,like_min,1,0.0566192266830733,0.0168653717267688,0.0963730816393778,0.0232567399098661,0.0899817134562806
income_cat_decrease,like_min,-1,0,0,0,0,0
income_cat_decrease,like_min,-2,-0.00461594661054066,-0.0446464472919689,0.0354145540708875,-0.0382106017949737,0.0289787085738924
income_cat_2p_decrease,partisan_affect,0,-0.0701986631875531,-0.132309578515395,-0.00808774785971114,-0.122323786483761,-0.0180735398913455
income_cat_2p_decrease,partisan_affect,1,-0.140312610804748,-0.214797659946648,-0.0658275616628486,-0.20282243455718,-0.0778027870523167
income_cat_2p_decrease,partisan_affect,-1,0,0,0,0,0
income_cat_2p_decrease,partisan_affect,-2,0.00712499543699672,-0.0904797537852562,0.10472974465925,-0.0747874922578151,0.0890374831318085
income_cat_2p_decrease,spread,0,0.0238484283030896,-0.0121799045415325,0.0598767611477117,-0.00638750175477748,0.0540843583609566
income_cat_2p_decrease,spread,1,0.0138878972732609,-0.0255560245511322,0.053331819097654,-0.0192144854163213,0.0469902799628432
income_cat_2p_decrease,spread,-1,0,0,0,0,0
income_cat_2p_decrease,spread,-2,0.0372296480312599,-0.0107634926296564,0.0852227886921761,-0.00304746527673061,0.0775067613392503
income_cat_2p_decrease,distance,0,0.0451621352909885,-0.0278234908747205,0.118147761456698,-0.0160893330323762,0.106413603614353
income_cat_2p_decrease,distance,1,0.00594898700163532,-0.0764631495081553,0.088361123511426,-0.063213458182152,0.0751114321854227
income_cat_2p_decrease,distance,-1,0,0,0,0,0
income_cat_2p_decrease,distance,-2,0.0416110609223346,-0.0515892270408481,0.134811348885517,-0.0366050863632176,0.119827208207887
income_cat_2p_decrease,like_max,0,0.000898436980149039,-0.0606543644355167,0.0624512383958148,-0.0507583023559775,0.0525551763162756
income_cat_2p_decrease,like_max,1,-0.0900554534066655,-0.167891792350019,-0.0122191144633122,-0.155377768219324,-0.0247331385940066
income_cat_2p_decrease,like_max,-1,0,0,0,0,0
income_cat_2p_decrease,like_max,-2,0.0914182712551519,-0.0572943110313924,0.240130853541696,-0.0333852620121925,0.216221804522496
income_cat_2p_decrease,like_min,0,-0.0117225810960779,-0.0766549861172104,0.0532098239250545,-0.0662155731858053,0.0427704109936494
income_cat_2p_decrease,like_min,1,0.00812019544852394,-0.0636264381879491,0.079866829084997,-0.0520914775665827,0.0683318684636305
income_cat_2p_decrease,like_min,-1,0,0,0,0,0
income_cat_2p_decrease,like_min,-2,0.0654269864225986,-0.00885850397026533,0.139712476815462,0.00308463765171286,0.127769335193484
income_hh_25p_decrease,partisan_affect,0,-0.010587025232453,-0.0540357759596953,0.0328617254947893,-0.0470503662856234,0.0258763158207175
income_hh_25p_decrease,partisan_affect,1,-0.0635828166078272,-0.113421194989979,-0.0137444382256759,-0.105408502227504,-0.0217571309881504
income_hh_25p_decrease,partisan_affect,-1,0,0,0,0,0
income_hh_25p_decrease,partisan_affect,-2,0.00637430253402278,-0.0679255396473951,0.0806741447154406,-0.055980090637496,0.0687286957055416
income_hh_25p_decrease,spread,0,0.00973420902442694,-0.0174260062020476,0.0368944242509015,-0.0130593621209801,0.032527780169834
