t,covariate,covbal,treatment,outcome
-2,age_cat,-0.031207165881693,unemployed,partisan_affect
-2,male,-0.0189788894435535,unemployed,partisan_affect
-2,education_cat,0.062106160816212,unemployed,partisan_affect
-2,partner,-0.0872020278518754,unemployed,partisan_affect
-2,no_children_hh,0.083990000310564,unemployed,partisan_affect
-2,l1_net_monthly_income_cat,0.374052433702603,unemployed,partisan_affect
-2,partisan_affect,0.454970396345659,unemployed,partisan_affect
-1,age_cat,-0.0542177492521317,unemployed,partisan_affect
-1,male,-0.00506831658104587,unemployed,partisan_affect
-1,education_cat,0.0449305339170704,unemployed,partisan_affect
-1,partner,-0.0589475515541842,unemployed,partisan_affect
-1,no_children_hh,0.0265678667520759,unemployed,partisan_affect
-1,l1_net_monthly_income_cat,0.167978114657473,unemployed,partisan_affect
-1,partisan_affect,0.0355409555498401,unemployed,partisan_affect
0,age_cat,0.0022543741398117,unemployed,partisan_affect
0,male,-0.00528989632751738,unemployed,partisan_affect
0,education_cat,0.0318393169741713,unemployed,partisan_affect
0,partner,0.00179884400709031,unemployed,partisan_affect
0,no_children_hh,-1.89755904754988e-05,unemployed,partisan_affect
0,l1_net_monthly_income_cat,0.0946642415115684,unemployed,partisan_affect
0,partisan_affect,0.115337660299354,unemployed,partisan_affect
-2,age_cat,-0.0107226349538632,unemployed,spread
-2,male,-0.0206238151110831,unemployed,spread
-2,education_cat,0.0500726059427341,unemployed,spread
-2,partner,-0.0371517635644397,unemployed,spread
-2,no_children_hh,0.0195718728620986,unemployed,spread
-2,l1_net_monthly_income_cat,0.390755855798041,unemployed,spread
-2,spread,0.161952906542356,unemployed,spread
-1,age_cat,-0.0274376415735086,unemployed,spread
-1,male,-0.000500117929349457,unemployed,spread
-1,education_cat,0.0392715495534346,unemployed,spread
-1,partner,-0.032851028671215,unemployed,spread
-1,no_children_hh,-0.0199987804437583,unemployed,spread
-1,l1_net_monthly_income_cat,0.217392656932329,unemployed,spread
-1,spread,0.0332412588460812,unemployed,spread
0,age_cat,0.00433180349455637,unemployed,spread
0,male,-0.0006433634472372,unemployed,spread
