t,covariate,covbal,treatment,outcome
-3,age_cat,0.0295181859443805,unemployed,partisan_affect
-3,male,0.0409072938692892,unemployed,partisan_affect
-3,education_cat,0.0640290886684883,unemployed,partisan_affect
-3,partner,-0.00362776779192628,unemployed,partisan_affect
-3,no_children_hh,0.0640858193275271,unemployed,partisan_affect
-3,l1_net_monthly_income_cat,0.304420353350377,unemployed,partisan_affect
-3,partisan_affect,0.474891137417869,unemployed,partisan_affect
-2,age_cat,-0.0115038542548444,unemployed,partisan_affect
-2,male,-0.0160977154875662,unemployed,partisan_affect
-2,education_cat,-0.00488614042835885,unemployed,partisan_affect
-2,partner,-0.0476478328312472,unemployed,partisan_affect
-2,no_children_hh,-0.000826522794013544,unemployed,partisan_affect
-2,l1_net_monthly_income_cat,0.172686644150033,unemployed,partisan_affect
-2,partisan_affect,0.309813650989692,unemployed,partisan_affect
-1,age_cat,-0.0302980475463262,unemployed,partisan_affect
-1,male,-0.00290406838612814,unemployed,partisan_affect
-1,education_cat,0.0158835409717443,unemployed,partisan_affect
-1,partner,-0.0130921323018388,unemployed,partisan_affect
-1,no_children_hh,-0.0329174621231879,unemployed,partisan_affect
-1,l1_net_monthly_income_cat,0.084358566568875,unemployed,partisan_affect
-1,partisan_affect,-0.0193006118698796,unemployed,partisan_affect
-3,age_cat,-0.0271516992949809,unemployed,spread
-3,male,0.0231383770249099,unemployed,spread
-3,education_cat,-0.0318105015340686,unemployed,spread
-3,partner,-0.0134051774807668,unemployed,spread
-3,no_children_hh,0.0682495908146128,unemployed,spread
-3,l1_net_monthly_income_cat,0.263179926561303,unemployed,spread
-3,spread,0.127416568475958,unemployed,spread
-2,age_cat,-0.0252515662440339,unemployed,spread
-2,male,0.0109879547518175,unemployed,spread
-2,education_cat,-0.01745019743223,unemployed,spread
-2,partner,-0.0352818424721535,unemployed,spread
-2,no_children_hh,-0.00173430725145729,unemployed,spread
-2,l1_net_monthly_income_cat,0.152678898348492,unemployed,spread
-2,spread,0.0899453936626858,unemployed,spread
-1,age_cat,-0.0292831453996343,unemployed,spread
-1,male,0.0224569448647672,unemployed,spread
-1,education_cat,-0.0306751618137602,unemployed,spread
-1,partner,-0.0140007175741912,unemployed,spread
-1,no_children_hh,-0.026512886057801,unemployed,spread
-1,l1_net_monthly_income_cat,0.152972479552597,unemployed,spread
-1,spread,0.0161527790551691,unemployed,spread
-3,age_cat,-0.0282890592339216,unemployed,distance
-3,male,0.0233020888403355,unemployed,distance
-3,education_cat,-0.0329277461884508,unemployed,distance
-3,partner,-0.0138674574003925,unemployed,distance
-3,no_children_hh,0.0684967871148489,unemployed,distance
-3,l1_net_monthly_income_cat,0.262194040821605,unemployed,distance
-3,distance,0.104975510620271,unemployed,distance
-2,age_cat,-0.0259503544402589,unemployed,distance
-2,male,0.0111437872880693,unemployed,distance
-2,education_cat,-0.0181149990188185,unemployed,distance
-2,partner,-0.03561322642513,unemployed,distance
-2,no_children_hh,-0.00173565163336631,unemployed,distance
-2,l1_net_monthly_income_cat,0.152385722744033,unemployed,distance
-2,distance,0.0710799641730457,unemployed,distance
-1,age_cat,-0.0294469722781765,unemployed,distance
