treatment,outcome,t,estimate,conf.low,conf.high,conf.low90,conf.high90
unemployed,partisan_affect,0,0.0703347687745146,0.0115591740581815,0.129110363490848,0.0210087347718655,0.119660802777164
unemployed,partisan_affect,1,0.116251563109304,0.0433206861982283,0.18918244002038,0.0550460418088269,0.177457084409781
unemployed,partisan_affect,2,0.0530943923649664,-0.0216152709943907,0.127804055724324,-0.00960393358095645,0.115792718310889
unemployed,spread,0,-0.0202479452337514,-0.0543291096622905,0.0138332191947877,-0.0488497600442247,0.00835386957672191
unemployed,spread,1,0.022517031189163,-0.0176982557989865,0.0627323181773125,-0.0112327015524186,0.0562667639307445
unemployed,spread,2,0.058809021675383,0.0194505403309998,0.0981675030197661,0.0257783428969651,0.0918397004538009
unemployed,distance,0,0.0331166728391417,-0.0381981251102558,0.104431470788539,-0.0267325922430967,0.0929659379213801
unemployed,distance,1,0.0952019313374665,0.0154398021257079,0.174964060549225,0.0282634423845069,0.162140420290426
unemployed,distance,2,0.219676853199939,0.135071319573605,0.304282386826273,0.148673651129317,0.290680055270562
unemployed,like_max,0,0.0127556632763425,-0.0532514019807883,0.0787627285334733,-0.0426392121137238,0.0681505386664088
unemployed,like_max,1,-0.0237053994049015,-0.0994452033255802,0.0520344045157771,-0.0872682465624003,0.0398574477525972
unemployed,like_max,2,0.123902211263972,0.0532702154586565,0.194534207069287,0.0646259718046748,0.183178450723268
unemployed,like_min,0,0.0263980568146305,-0.0394011533481361,0.0921972669773972,-0.0288223810814094,0.0816184947106705
unemployed,like_min,1,-0.0377062696401167,-0.109551673964272,0.034139134684039,-0.0980008336293191,0.0225882943490858
unemployed,like_min,2,-0.0483881780075915,-0.121508645270525,0.0247322892553422,-0.109752808546987,0.0129764525318045
income_cat_decrease,partisan_affect,0,0.0477241926770974,0.0132077550325116,0.0822406303216833,0.0187570850685029,0.0766913002856919
income_cat_decrease,partisan_affect,1,0.00439169618335235,-0.0366357119650526,0.0454191043317573,-0.0300395901206962,0.0388229824874009
income_cat_decrease,partisan_affect,2,-0.0399843512404194,-0.0862986986832254,0.00632999620238665,-0.0788525768670588,-0.00111612561377988
income_cat_decrease,spread,0,0.0456152181998895,0.0244273469865823,0.0668030894131967,0.0278337961495412,0.0633966402502378
income_cat_decrease,spread,1,0.0166137144947976,-0.00516085307762844,0.0383882820672237,-0.00166007866125871,0.0348875076508539
income_cat_decrease,spread,2,0.035935391815355,0.0125212520369491,0.059349531593761,0.0162856262889249,0.0555851573417852
income_cat_decrease,distance,0,0.0725084454820363,0.0318790044926907,0.113137886471382,0.0384111437461481,0.106605747217924
income_cat_decrease,distance,1,0.0349814359146938,-0.00977442989516423,0.0797373017245519,-0.00257887069572288,0.0725417425251105
income_cat_decrease,distance,2,0.0512071774039289,0.0038222819503023,0.0985920728575555,0.0114405195651092,0.0909738352427486
income_cat_decrease,like_max,0,0.0897223086027578,0.0549771736345715,0.124467443570944,0.0605632721499776,0.118881345055538
income_cat_decrease,like_max,1,0.0205276502157967,-0.0170939005266975,0.0581492009582908,-0.0110453504507703,0.0521006508823636
income_cat_decrease,like_max,2,0.0158585574146994,-0.0258747279170269,0.0575918427464256,-0.0191651196956735,0.0508822345250722
income_cat_decrease,like_min,0,0.0410236382063395,0.00140099487017345,0.0806462815425055,0.00777126769597442,0.0742760087167046
income_cat_decrease,like_min,1,0.0438454181243427,0.00216533186836692,0.0855255043803185,0.00886638708572876,0.0788244491629566
income_cat_decrease,like_min,2,-0.0262958256491808,-0.0699179016292368,0.0173262503308752,-0.0629046258398567,0.0103129745414951
income_cat_2p_decrease,partisan_affect,0,-0.00426976295762647,-0.0670720402271276,0.0585325143118746,-0.0569750954853528,0.0484355695700998
income_cat_2p_decrease,partisan_affect,1,-0.121521142381174,-0.206194045325913,-0.0368482394364337,-0.192580882566067,-0.0504614021962798
income_cat_2p_decrease,partisan_affect,2,0.016579371432207,-0.0711551955515656,0.10431393841598,-0.0570497982109999,0.0902085410754139
income_cat_2p_decrease,spread,0,0.0440802360131022,0.00175827792120963,0.0864021941049949,0.00856252914897634,0.0795979428772281
income_cat_2p_decrease,spread,1,0.0282681451725678,-0.0117121303475574,0.068248420692693,-0.00528435972778598,0.0618206500729217
income_cat_2p_decrease,spread,2,0.0527722363161099,0.00765386173234925,0.0978906108998706,0.0149077027524131,0.0906367698798067
income_cat_2p_decrease,distance,0,0.0793126553160069,-0.0025559383220643,0.161181248954078,0.0106063656896703,0.148018944942344
income_cat_2p_decrease,distance,1,0.052095135484747,-0.0320428842049376,0.136233155174432,-0.0185157165220919,0.122705987491586
income_cat_2p_decrease,distance,2,0.0945546642935038,-0.00103734157993723,0.190146670166945,0.0143313240644259,0.174778004522582
income_cat_2p_decrease,like_max,0,0.022961882430703,-0.0447647495015313,0.0906885143629373,-0.0338760988044906,0.0797998636658967
