t,covariate,covbal,treatment,outcome
-2,age_cat,-0.00782851526905937,unemployed,distance_age_abs_mean
-2,male,-0.0127827329799482,unemployed,distance_age_abs_mean
-2,education_cat,0.0260677061995243,unemployed,distance_age_abs_mean
-2,partner,0.00216909523629014,unemployed,distance_age_abs_mean
-2,no_children_hh,0.0351128933439561,unemployed,distance_age_abs_mean
-2,l1_net_monthly_income_cat,0.189618637356455,unemployed,distance_age_abs_mean
-2,distance_age_abs_mean,0.0894055110319637,unemployed,distance_age_abs_mean
-1,age_cat,-0.0187858395972163,unemployed,distance_age_abs_mean
-1,male,-0.00226674655449857,unemployed,distance_age_abs_mean
-1,education_cat,0.0400850990120334,unemployed,distance_age_abs_mean
-1,partner,0.00864152949956805,unemployed,distance_age_abs_mean
-1,no_children_hh,0.0227745085866967,unemployed,distance_age_abs_mean
-1,l1_net_monthly_income_cat,0.107520337205284,unemployed,distance_age_abs_mean
-1,distance_age_abs_mean,-0.0077526265677129,unemployed,distance_age_abs_mean
0,age_cat,-0.00792724717993774,unemployed,distance_age_abs_mean
0,male,-0.00226984442816381,unemployed,distance_age_abs_mean
0,education_cat,0.028002709352122,unemployed,distance_age_abs_mean
0,partner,-0.000590867438331428,unemployed,distance_age_abs_mean
0,no_children_hh,0.00515058292473773,unemployed,distance_age_abs_mean
0,l1_net_monthly_income_cat,0.113719551588092,unemployed,distance_age_abs_mean
0,distance_age_abs_mean,0.0734347089828063,unemployed,distance_age_abs_mean
-2,age_cat,-0.00782851526910657,unemployed,distance_age_rel_mean
-2,male,-0.0127827329799202,unemployed,distance_age_rel_mean
-2,education_cat,0.0260677061995168,unemployed,distance_age_rel_mean
-2,partner,0.00216909523632384,unemployed,distance_age_rel_mean
-2,no_children_hh,0.0351128933440027,unemployed,distance_age_rel_mean
-2,l1_net_monthly_income_cat,0.189618637356351,unemployed,distance_age_rel_mean
-2,distance_age_rel_mean,0.0894055110319907,unemployed,distance_age_rel_mean
-1,age_cat,-0.0187858395972693,unemployed,distance_age_rel_mean
-1,male,-0.00226674655446894,unemployed,distance_age_rel_mean
-1,education_cat,0.040085099012027,unemployed,distance_age_rel_mean
-1,partner,0.0086415294996027,unemployed,distance_age_rel_mean
-1,no_children_hh,0.0227745085867471,unemployed,distance_age_rel_mean
-1,l1_net_monthly_income_cat,0.10752033720516,unemployed,distance_age_rel_mean
-1,distance_age_rel_mean,-0.00775262656772154,unemployed,distance_age_rel_mean
0,age_cat,-0.00792724717999229,unemployed,distance_age_rel_mean
0,male,-0.00226984442813415,unemployed,distance_age_rel_mean
0,education_cat,0.0280027093521221,unemployed,distance_age_rel_mean
0,partner,-0.000590867438297033,unemployed,distance_age_rel_mean
0,no_children_hh,0.00515058292478839,unemployed,distance_age_rel_mean
0,l1_net_monthly_income_cat,0.113719551587959,unemployed,distance_age_rel_mean
0,distance_age_rel_mean,0.0734347089828072,unemployed,distance_age_rel_mean
-2,age_cat,-0.0183405396519199,unemployed,distance_gender_mean
-2,male,-0.0108322039768755,unemployed,distance_gender_mean
-2,education_cat,0.0342441978385601,unemployed,distance_gender_mean
-2,partner,-0.00964077109693675,unemployed,distance_gender_mean
-2,no_children_hh,0.0286144187849324,unemployed,distance_gender_mean
-2,l1_net_monthly_income_cat,0.199992433111681,unemployed,distance_gender_mean
-2,distance_gender_mean,0.100560561073961,unemployed,distance_gender_mean
-1,age_cat,-0.00847631333772671,unemployed,distance_gender_mean
-1,male,5.02976916853186e-05,unemployed,distance_gender_mean
-1,education_cat,0.0450403930666998,unemployed,distance_gender_mean
-1,partner,-0.00267535253331603,unemployed,distance_gender_mean
-1,no_children_hh,0.0103646673791645,unemployed,distance_gender_mean
-1,l1_net_monthly_income_cat,0.114998601126722,unemployed,distance_gender_mean
-1,distance_gender_mean,-0.00358021550954075,unemployed,distance_gender_mean
0,age_cat,0.0217695891448791,unemployed,distance_gender_mean
0,male,0.000153070351875202,unemployed,distance_gender_mean
0,education_cat,0.0250524374108792,unemployed,distance_gender_mean
0,partner,-0.0102634735423277,unemployed,distance_gender_mean
0,no_children_hh,-0.0121397058846823,unemployed,distance_gender_mean
0,l1_net_monthly_income_cat,0.119691681933604,unemployed,distance_gender_mean
0,distance_gender_mean,0.0362767692637119,unemployed,distance_gender_mean
-2,age_cat,0.00442239899043469,unemployed,distance_ethnicity_mean
-2,male,-0.00304966225765867,unemployed,distance_ethnicity_mean
-2,education_cat,0.0523026911116506,unemployed,distance_ethnicity_mean
-2,partner,0.0097847510218852,unemployed,distance_ethnicity_mean
-2,no_children_hh,0.0524969725024489,unemployed,distance_ethnicity_mean
-2,l1_net_monthly_income_cat,0.25945619823245,unemployed,distance_ethnicity_mean
-2,distance_ethnicity_mean,0.0485504534543492,unemployed,distance_ethnicity_mean
-1,age_cat,0.000343984281965278,unemployed,distance_ethnicity_mean
-1,male,0.00687405332486003,unemployed,distance_ethnicity_mean
-1,education_cat,0.0341662450877021,unemployed,distance_ethnicity_mean
-1,partner,-0.00189898517578433,unemployed,distance_ethnicity_mean
-1,no_children_hh,0.0414649276294343,unemployed,distance_ethnicity_mean
-1,l1_net_monthly_income_cat,0.173059434516961,unemployed,distance_ethnicity_mean
-1,distance_ethnicity_mean,0.00529268553207364,unemployed,distance_ethnicity_mean
0,age_cat,0.0160701415180271,unemployed,distance_ethnicity_mean
0,male,0.00711743515156238,unemployed,distance_ethnicity_mean
0,education_cat,0.0215606175820695,unemployed,distance_ethnicity_mean
0,partner,0.0015028803334834,unemployed,distance_ethnicity_mean
0,no_children_hh,-0.00132316033751161,unemployed,distance_ethnicity_mean
0,l1_net_monthly_income_cat,0.122531193138297,unemployed,distance_ethnicity_mean
0,distance_ethnicity_mean,0.0255382369328617,unemployed,distance_ethnicity_mean
-2,age_cat,0.00442239835069885,unemployed,distance_ethnicity_rel_mean
-2,male,-0.00304966414374974,unemployed,distance_ethnicity_rel_mean
-2,education_cat,0.0523026907221978,unemployed,distance_ethnicity_rel_mean
-2,partner,0.00978475118491903,unemployed,distance_ethnicity_rel_mean
-2,no_children_hh,0.0524969775103111,unemployed,distance_ethnicity_rel_mean
-2,l1_net_monthly_income_cat,0.259456195381051,unemployed,distance_ethnicity_rel_mean
-2,distance_ethnicity_rel_mean,0.0485504546150652,unemployed,distance_ethnicity_rel_mean
-1,age_cat,0.00034398365839558,unemployed,distance_ethnicity_rel_mean
-1,male,0.00687405142181239,unemployed,distance_ethnicity_rel_mean
-1,education_cat,0.0341662447095199,unemployed,distance_ethnicity_rel_mean
-1,partner,-0.00189898508056743,unemployed,distance_ethnicity_rel_mean
-1,no_children_hh,0.041464932984521,unemployed,distance_ethnicity_rel_mean
-1,l1_net_monthly_income_cat,0.173059431657181,unemployed,distance_ethnicity_rel_mean
-1,distance_ethnicity_rel_mean,0.00529268647510319,unemployed,distance_ethnicity_rel_mean
0,age_cat,0.0160701409804108,unemployed,distance_ethnicity_rel_mean
0,male,0.00711743324750529,unemployed,distance_ethnicity_rel_mean
0,education_cat,0.0215606172605169,unemployed,distance_ethnicity_rel_mean
0,partner,0.00150288035606124,unemployed,distance_ethnicity_rel_mean
0,no_children_hh,-0.0013231546695538,unemployed,distance_ethnicity_rel_mean
0,l1_net_monthly_income_cat,0.122531189944046,unemployed,distance_ethnicity_rel_mean
0,distance_ethnicity_rel_mean,0.0255382378862008,unemployed,distance_ethnicity_rel_mean
-2,age_cat,-0.0295224822824869,unemployed,distance_education_mean
-2,male,-0.00805933776530513,unemployed,distance_education_mean
-2,education_cat,0.0279428363018789,unemployed,distance_education_mean
-2,partner,0.00505771627640638,unemployed,distance_education_mean
-2,no_children_hh,0.0266720737676172,unemployed,distance_education_mean
-2,l1_net_monthly_income_cat,0.18283666843277,unemployed,distance_education_mean
-2,distance_education_mean,0.0922623139629348,unemployed,distance_education_mean
-1,age_cat,-0.021364277929863,unemployed,distance_education_mean
-1,male,-0.00123324976344756,unemployed,distance_education_mean
-1,education_cat,0.0391021174165399,unemployed,distance_education_mean
-1,partner,-0.000460324771290785,unemployed,distance_education_mean
-1,no_children_hh,0.0114025286405704,unemployed,distance_education_mean
-1,l1_net_monthly_income_cat,0.0808968698459198,unemployed,distance_education_mean
-1,distance_education_mean,-0.00341934973257458,unemployed,distance_education_mean
0,age_cat,0.0153436913868897,unemployed,distance_education_mean
0,male,-0.0012176621426158,unemployed,distance_education_mean
0,education_cat,0.0212336186449621,unemployed,distance_education_mean
0,partner,-0.0111910406582288,unemployed,distance_education_mean
0,no_children_hh,-0.0129779419079034,unemployed,distance_education_mean
0,l1_net_monthly_income_cat,0.109156622256204,unemployed,distance_education_mean
0,distance_education_mean,0.0224022347465763,unemployed,distance_education_mean
-2,age_cat,-0.0295224808030674,unemployed,distance_education_rel_mean
-2,male,-0.00805933766616096,unemployed,distance_education_rel_mean
-2,education_cat,0.0279428354621247,unemployed,distance_education_rel_mean
-2,partner,0.00505771643813659,unemployed,distance_education_rel_mean
-2,no_children_hh,0.026672074266172,unemployed,distance_education_rel_mean
-2,l1_net_monthly_income_cat,0.18283666875248,unemployed,distance_education_rel_mean
-2,distance_education_rel_mean,0.0922623139992351,unemployed,distance_education_rel_mean
-1,age_cat,-0.0213642763919308,unemployed,distance_education_rel_mean
-1,male,-0.0012332496666004,unemployed,distance_education_rel_mean
-1,education_cat,0.0391021164885415,unemployed,distance_education_rel_mean
-1,partner,-0.000460324612535062,unemployed,distance_education_rel_mean
-1,no_children_hh,0.0114025292170898,unemployed,distance_education_rel_mean
-1,l1_net_monthly_income_cat,0.0808968700557519,unemployed,distance_education_rel_mean
-1,distance_education_rel_mean,-0.00341935040319574,unemployed,distance_education_rel_mean
0,age_cat,0.0153436929879077,unemployed,distance_education_rel_mean
0,male,-0.00121766204527096,unemployed,distance_education_rel_mean
0,education_cat,0.0212336175667156,unemployed,distance_education_rel_mean
0,partner,-0.0111910404927808,unemployed,distance_education_rel_mean
0,no_children_hh,-0.0129779412783111,unemployed,distance_education_rel_mean
0,l1_net_monthly_income_cat,0.109156622400894,unemployed,distance_education_rel_mean
0,distance_education_rel_mean,0.022402234556011,unemployed,distance_education_rel_mean
-2,age_cat,0.00173383577455748,unemployed,red_distance_age_abs_mean
-2,male,-0.0164826148654711,unemployed,red_distance_age_abs_mean
-2,education_cat,0.0246126172130202,unemployed,red_distance_age_abs_mean
-2,partner,0.0493611172607948,unemployed,red_distance_age_abs_mean
-2,no_children_hh,0.0343532328102111,unemployed,red_distance_age_abs_mean
-2,l1_net_monthly_income_cat,0.180851162492864,unemployed,red_distance_age_abs_mean
-2,red_distance_age_abs_mean,0.0896620416767987,unemployed,red_distance_age_abs_mean
-1,age_cat,-0.0297406581702688,unemployed,red_distance_age_abs_mean
-1,male,-0.00590364112219423,unemployed,red_distance_age_abs_mean
-1,education_cat,0.0377032353713397,unemployed,red_distance_age_abs_mean
-1,partner,0.0318561004473858,unemployed,red_distance_age_abs_mean
-1,no_children_hh,0.0221183880732685,unemployed,red_distance_age_abs_mean
-1,l1_net_monthly_income_cat,0.0903346139128703,unemployed,red_distance_age_abs_mean
-1,red_distance_age_abs_mean,0.00787669303236032,unemployed,red_distance_age_abs_mean
0,age_cat,-0.0156491685688697,unemployed,red_distance_age_abs_mean
0,male,-0.00573481168854613,unemployed,red_distance_age_abs_mean
