treatment,outcome,t,estimate,conf.low,conf.high,conf.low90,conf.high90
unemployed,partisan_affect,0,0.107972975790433,0.0451134171956749,0.170832534385192,0.0552195712591654,0.160726380321701
unemployed,partisan_affect,1,0.290326060116151,0.198006598710126,0.382645521522175,0.212849125779757,0.367802994452544
unemployed,partisan_affect,2,0.109140207426398,0.0134374874988548,0.204842927353941,0.0288239530341615,0.189456461818635
unemployed,spread,0,-0.0114081992084526,-0.0540361027601965,0.0312197043432913,-0.0471826635963163,0.024366265179411
unemployed,spread,1,0.0176685582665023,-0.0300861061987161,0.0654232227317208,-0.0224084195091369,0.0577455360421416
unemployed,spread,2,0.0889159276056216,0.0387823107813789,0.139049544429864,0.0468424700747668,0.130989385136476
unemployed,distance,0,0.0198728235798525,-0.0684763200298079,0.108221967189513,-0.0542721150265113,0.0940177621862162
unemployed,distance,1,0.113904589611531,0.0167618256851997,0.211047353537863,0.0323798121989432,0.195429367024119
unemployed,distance,2,0.230982396080494,0.123978475894977,0.33798631626601,0.141181875456909,0.320782916704078
unemployed,like_max,0,0.00296727483917248,-0.0804031357177741,0.086337685396119,-0.0669993792762641,0.0729339289546091
unemployed,like_max,1,0.0189600950975566,-0.0798768341619525,0.117797024357066,-0.0639864706820185,0.101906660877132
unemployed,like_max,2,0.167805685498198,0.077612716552777,0.257998654443619,0.0921133598914029,0.243498011104993
unemployed,like_min,0,0.0185802880478737,-0.0561883621479341,0.0933489382436815,-0.0441675412117037,0.0813281173074512
unemployed,like_min,1,-0.0104556304886559,-0.0924765094302725,0.0715652484529608,-0.0792897219704572,0.0583784609931454
unemployed,like_min,2,-0.0911546161473193,-0.171383413480518,-0.0109258188141202,-0.158484745333563,-0.0238244869610754
income_cat_decrease,partisan_affect,0,0.0480639120044002,0.0133725686159593,0.0827552553928411,0.0189500188684062,0.0771778051403941
income_cat_decrease,partisan_affect,1,0.00468829357971509,-0.0364668930316489,0.0458434801910791,-0.0298502277908461,0.0392268149502762
income_cat_decrease,partisan_affect,2,-0.0456647306560277,-0.0919548743362626,0.000625413024207135,-0.0845126438448035,-0.00681681746725194
income_cat_decrease,spread,0,0.0450771762236928,0.0237770024064295,0.0663773500409561,0.0272015068571232,0.0629528455902624
income_cat_decrease,spread,1,0.0169418309474752,-0.00486616546882039,0.0387498273637708,-0.00136001657872125,0.0352436784736716
income_cat_decrease,spread,2,0.0396409948160202,0.0162169871378974,0.0630650024941431,0.019982947887091,0.0592990417449495
income_cat_decrease,distance,0,0.0738793051271939,0.0329729257106373,0.114785684543751,0.0395495893367448,0.108209020917643
income_cat_decrease,distance,1,0.0381916844107309,-0.00657386259152633,0.0829572314129882,0.000623253087535497,0.0757601157339263
income_cat_decrease,distance,2,0.0578465788465028,0.0104729913321181,0.105220166360888,0.018089410929448,0.0976037467635576
income_cat_decrease,like_max,0,0.0906423514056066,0.0556259104099098,0.125658792401303,0.0612556277571002,0.120029075054113
income_cat_decrease,like_max,1,0.0201435441987735,-0.0176849230023935,0.0579720113999406,-0.011603106233916,0.0518901946314631
income_cat_decrease,like_max,2,0.0124852930484817,-0.0295131903204531,0.0544837764174165,-0.0227609452705683,0.0477315313675317
income_cat_decrease,like_min,0,0.0375609371618603,-0.00237310024704407,0.0774949745707646,0.00404723650767882,0.0710746378160417
income_cat_decrease,like_min,1,0.0423623242742937,0.000484898382601476,0.084239750165986,0.00721768059273845,0.077506967955849
income_cat_decrease,like_min,2,-0.0285464937765332,-0.0724026995761842,0.0153097120231178,-0.0653517819057508,0.00825879435268447
income_cat_2p_decrease,partisan_affect,0,-0.00328977789261534,-0.0658455930599786,0.0592660372747479,-0.0557882729040376,0.049208717118807
income_cat_2p_decrease,partisan_affect,1,-0.116944610242657,-0.201239302823112,-0.0326499176622024,-0.187686946284234,-0.0462022742010803
income_cat_2p_decrease,partisan_affect,2,0.0213304234859614,-0.0659600795476499,0.108620926519573,-0.0519260759424953,0.094586922914418
income_cat_2p_decrease,spread,0,0.0455076563485723,0.00290023402941937,0.0881150786677252,0.00975038035293289,0.0812649323442117
income_cat_2p_decrease,spread,1,0.0317512714464253,-0.00818930386201246,0.071691846754863,-0.00176791598600566,0.0652704588788562
income_cat_2p_decrease,spread,2,0.060326749508019,0.0157398779055694,0.104913621110469,0.0229082673072252,0.0977452317088128
income_cat_2p_decrease,distance,0,0.0795680844001169,-0.00288956647164365,0.162025735271877,0.0103674423596754,0.148768726440558
income_cat_2p_decrease,distance,1,0.0603656281590196,-0.0238405221972443,0.144571778515283,-0.0103024009056192,0.131033657223658
income_cat_2p_decrease,distance,2,0.107781731960536,0.0127759770999837,0.202787486821088,0.028050389090828,0.187513074830244
income_cat_2p_decrease,like_max,0,0.026520881811303,-0.0414106650767245,0.0944524286993304,-0.0304890694758466,0.0835308330984525
income_cat_2p_decrease,like_max,1,-0.0467417595275726,-0.124779586711515,0.0312960676563701,-0.112233168602134,0.018749649546989
income_cat_2p_decrease,like_max,2,0.095581587336451,0.020351167340537,0.170812007332365,0.0324462286444388,0.158716946028463
income_cat_2p_decrease,like_min,0,0.0121690787213277,-0.0637261911270214,0.0880643485696768,-0.0515242395555453,0.0758623969982006
income_cat_2p_decrease,like_min,1,0.0145929785511884,-0.0676392754060072,0.096825232508384,-0.0544185044356428,0.0836044615380196
income_cat_2p_decrease,like_min,2,-0.0177333982157163,-0.101567881335377,0.0661010849039448,-0.0880895143028885,0.0526227178714559
income_hh_25p_decrease,partisan_affect,0,0.0388498557154206,-0.00223531085194093,0.0799350222827822,0.00437009701817657,0.0733296144126647
income_hh_25p_decrease,partisan_affect,1,0.0332620275532111,-0.0180483305462793,0.0845723856527015,-0.00979898238668907,0.0763230374931113
income_hh_25p_decrease,partisan_affect,2,-0.009081561453508,-0.0718093082789167,0.0536461853719008,-0.0617243460608385,0.0435612231538225
income_hh_25p_decrease,spread,0,0.0385413517286823,0.0106791023831972,0.0664036010741674,0.0151586149781893,0.0619240884791753
income_hh_25p_decrease,spread,1,0.0389057357824669,0.010442739810903,0.0673687317540308,0.0150188365705313,0.0627926349944026
