t,covariate,covbal,treatment,outcome
-3,age_cat,-0.0255947192961632,unemployed,generalized_trust
-3,male,2.58813417748367e-06,unemployed,generalized_trust
-3,education_cat,-0.0533846890949672,unemployed,generalized_trust
-3,partner,0.0197419211508981,unemployed,generalized_trust
-3,no_children_hh,0.0832708689513069,unemployed,generalized_trust
-3,l1_net_monthly_income_cat,0.344530862587724,unemployed,generalized_trust
-3,generalized_trust,0.122410945833869,unemployed,generalized_trust
-2,age_cat,-0.0116276029286392,unemployed,generalized_trust
-2,male,-0.00847046492148617,unemployed,generalized_trust
-2,education_cat,0.00283077989200683,unemployed,generalized_trust
-2,partner,0.0141664733834113,unemployed,generalized_trust
-2,no_children_hh,0.0705554439415174,unemployed,generalized_trust
-2,l1_net_monthly_income_cat,0.191644559012046,unemployed,generalized_trust
-2,generalized_trust,0.152347805365089,unemployed,generalized_trust
-1,age_cat,-0.00743191580671437,unemployed,generalized_trust
-1,male,-0.00401069456871785,unemployed,generalized_trust
-1,education_cat,0.0133698530587799,unemployed,generalized_trust
-1,partner,0.0148273695839145,unemployed,generalized_trust
-1,no_children_hh,0.0215406267820824,unemployed,generalized_trust
-1,l1_net_monthly_income_cat,0.129952565714792,unemployed,generalized_trust
-1,generalized_trust,0.0202269578651827,unemployed,generalized_trust
-3,age_cat,-0.0388714551128271,income_cat_decrease,generalized_trust
-3,male,0.0146718861131269,income_cat_decrease,generalized_trust
-3,education_cat,0.0124467203888132,income_cat_decrease,generalized_trust
-3,partner,0.00495327760531089,income_cat_decrease,generalized_trust
-3,no_children_hh,0.0682685985795506,income_cat_decrease,generalized_trust
-3,l1_net_monthly_income_cat,-0.0951888814157794,income_cat_decrease,generalized_trust
-3,generalized_trust,0.112869749913499,income_cat_decrease,generalized_trust
-2,age_cat,-0.0407361550458583,income_cat_decrease,generalized_trust
-2,male,-0.00497722585570633,income_cat_decrease,generalized_trust
-2,education_cat,-0.0125679995297485,income_cat_decrease,generalized_trust
-2,partner,-0.0213615100967901,income_cat_decrease,generalized_trust
-2,no_children_hh,0.0310394829954088,income_cat_decrease,generalized_trust
-2,l1_net_monthly_income_cat,-0.0888161669400718,income_cat_decrease,generalized_trust
-2,generalized_trust,0.10618898926639,income_cat_decrease,generalized_trust
-1,age_cat,-0.045657864489166,income_cat_decrease,generalized_trust
-1,male,-0.0120917747061841,income_cat_decrease,generalized_trust
-1,education_cat,-0.00269973687051002,income_cat_decrease,generalized_trust
-1,partner,-0.0241973957699076,income_cat_decrease,generalized_trust
-1,no_children_hh,0.022380130059174,income_cat_decrease,generalized_trust
-1,l1_net_monthly_income_cat,-0.0683748184170057,income_cat_decrease,generalized_trust
-1,generalized_trust,-0.00488096054342539,income_cat_decrease,generalized_trust
-3,age_cat,-0.036881212465004,income_cat_2p_decrease,generalized_trust
-3,male,0.0392043570141946,income_cat_2p_decrease,generalized_trust
-3,education_cat,-0.0208756666918145,income_cat_2p_decrease,generalized_trust
-3,partner,-0.0565633956808262,income_cat_2p_decrease,generalized_trust
-3,no_children_hh,0.0956402459175333,income_cat_2p_decrease,generalized_trust
-3,l1_net_monthly_income_cat,-0.141417655863382,income_cat_2p_decrease,generalized_trust
-3,generalized_trust,0.12530452895863,income_cat_2p_decrease,generalized_trust
-2,age_cat,-0.0681543567821762,income_cat_2p_decrease,generalized_trust
-2,male,0.00531979140213756,income_cat_2p_decrease,generalized_trust
-2,education_cat,-0.0457736768926532,income_cat_2p_decrease,generalized_trust
-2,partner,-0.0547158164970507,income_cat_2p_decrease,generalized_trust
-2,no_children_hh,0.0607080347505949,income_cat_2p_decrease,generalized_trust
-2,l1_net_monthly_income_cat,-0.095815414347802,income_cat_2p_decrease,generalized_trust
-2,generalized_trust,0.0881431389603296,income_cat_2p_decrease,generalized_trust
-1,age_cat,-0.0808603113368804,income_cat_2p_decrease,generalized_trust
-1,male,-3.4405372217446e-05,income_cat_2p_decrease,generalized_trust
-1,education_cat,-0.01647298138533,income_cat_2p_decrease,generalized_trust
-1,partner,-0.0634304364164381,income_cat_2p_decrease,generalized_trust
-1,no_children_hh,0.0343806166304957,income_cat_2p_decrease,generalized_trust
-1,l1_net_monthly_income_cat,-0.0811238505994184,income_cat_2p_decrease,generalized_trust
-1,generalized_trust,-0.00624341842661626,income_cat_2p_decrease,generalized_trust
-3,age_cat,0.0361336755828699,income_hh_25p_decrease,generalized_trust
-3,male,0.0314445376351903,income_hh_25p_decrease,generalized_trust
-3,education_cat,0.0112813004725016,income_hh_25p_decrease,generalized_trust
-3,partner,0.411666586849792,income_hh_25p_decrease,generalized_trust
-3,no_children_hh,0.458630042268325,income_hh_25p_decrease,generalized_trust
-3,l1_net_monthly_income_cat,-0.0049931075646871,income_hh_25p_decrease,generalized_trust
-3,generalized_trust,0.168048577676957,income_hh_25p_decrease,generalized_trust
-2,age_cat,-0.00750710238730454,income_hh_25p_decrease,generalized_trust
-2,male,-0.00174839442560577,income_hh_25p_decrease,generalized_trust
-2,education_cat,-0.0377457943757778,income_hh_25p_decrease,generalized_trust
-2,partner,0.373457418860554,income_hh_25p_decrease,generalized_trust
-2,no_children_hh,0.44497940975,income_hh_25p_decrease,generalized_trust
-2,l1_net_monthly_income_cat,-0.0247134474708719,income_hh_25p_decrease,generalized_trust
-2,generalized_trust,0.112767871693642,income_hh_25p_decrease,generalized_trust
-1,age_cat,-0.015413267886162,income_hh_25p_decrease,generalized_trust
-1,male,-0.00252390394049902,income_hh_25p_decrease,generalized_trust
