treatment,outcome,t,estimate,conf.low,conf.high,conf.low90,conf.high90
unemployed,generalized_trust,0,-0.0441863717206285,-0.139843569510955,0.0514708260696983,-0.124464422731018,0.0360916792897614
unemployed,generalized_trust,1,0.00563814819182397,-0.104864705362251,0.116141001745899,-0.0870987698794339,0.0983750662630819
unemployed,generalized_trust,2,-0.0937237781511447,-0.208407695635764,0.0209601393334748,-0.189969555683556,0.00252199938126629
income_cat_decrease,generalized_trust,0,0.041658937545364,-0.00826985825165087,0.0915877333423789,-0.000242628760871881,0.0835605038516
income_cat_decrease,generalized_trust,1,0.0714531834937731,0.0196287882974959,0.12327757869005,0.027960780023325,0.114945586964221
income_cat_decrease,generalized_trust,2,0.0713406463476759,0.0192709492569575,0.123410343438394,0.0276423790379163,0.115038913657436
income_cat_2p_decrease,generalized_trust,0,-0.0133294544417195,-0.0955239997732568,0.0688650908898179,-0.0823092913523112,0.0556503824688723
income_cat_2p_decrease,generalized_trust,1,-0.016137523745563,-0.109084771935042,0.076809724443916,-0.0941413133588199,0.061866265867694
income_cat_2p_decrease,generalized_trust,2,-0.0626923081428652,-0.156643698017077,0.0312590817313464,-0.141538800022661,0.0161541837369302
income_hh_25p_decrease,generalized_trust,0,0.0843851398233157,0.0221559080708456,0.146614371575786,0.0321607222534823,0.136609557393149
income_hh_25p_decrease,generalized_trust,1,0.0882755298261736,0.0195572241233126,0.156993835529035,0.0306053097277996,0.145945749924548
income_hh_25p_decrease,generalized_trust,2,0.0758637647998594,0.00652666883932757,0.145200860760391,0.0176742395470639,0.134053290052655
