t,covariate,covbal,treatment,outcome
-3,age_cat,-0.00427472919175049,unemployed,generalized_trust
-3,male,0.0263910769619313,unemployed,generalized_trust
-3,education_cat,-0.0682513768758562,unemployed,generalized_trust
-3,partner,-0.0112132593875578,unemployed,generalized_trust
-3,no_children_hh,0.0522643592999196,unemployed,generalized_trust
-3,l1_net_monthly_income_cat,0.219182443151397,unemployed,generalized_trust
-3,generalized_trust,0.129961634834377,unemployed,generalized_trust
-2,age_cat,-0.0221366576903453,unemployed,generalized_trust
-2,male,0.0237890889389761,unemployed,generalized_trust
-2,education_cat,-0.0468240793180569,unemployed,generalized_trust
-2,partner,-0.0356426997692122,unemployed,generalized_trust
-2,no_children_hh,0.00564839330145278,unemployed,generalized_trust
-2,l1_net_monthly_income_cat,0.131249824701996,unemployed,generalized_trust
-2,generalized_trust,0.14844990679116,unemployed,generalized_trust
-1,age_cat,-0.0126312294548185,unemployed,generalized_trust
-1,male,0.0230151553308603,unemployed,generalized_trust
-1,education_cat,-0.0385314857841291,unemployed,generalized_trust
-1,partner,-0.000613353800503327,unemployed,generalized_trust
-1,no_children_hh,-0.0123420522401461,unemployed,generalized_trust
-1,l1_net_monthly_income_cat,0.094168656859382,unemployed,generalized_trust
-1,generalized_trust,0.0240855953982758,unemployed,generalized_trust
-3,age_cat,-0.0388714551253844,income_cat_decrease,generalized_trust
-3,male,0.014671886126025,income_cat_decrease,generalized_trust
-3,education_cat,0.0124467204074087,income_cat_decrease,generalized_trust
-3,partner,0.00495327761542703,income_cat_decrease,generalized_trust
-3,no_children_hh,0.0682685985952027,income_cat_decrease,generalized_trust
-3,l1_net_monthly_income_cat,-0.0951888813960373,income_cat_decrease,generalized_trust
-3,generalized_trust,0.112869749912537,income_cat_decrease,generalized_trust
-2,age_cat,-0.0407361550575609,income_cat_decrease,generalized_trust
-2,male,-0.004977225842496,income_cat_decrease,generalized_trust
-2,education_cat,-0.0125679995105146,income_cat_decrease,generalized_trust
-2,partner,-0.0213615100858672,income_cat_decrease,generalized_trust
-2,no_children_hh,0.0310394830122842,income_cat_decrease,generalized_trust
-2,l1_net_monthly_income_cat,-0.0888161669196144,income_cat_decrease,generalized_trust
-2,generalized_trust,0.106188989278269,income_cat_decrease,generalized_trust
-1,age_cat,-0.0456578645009434,income_cat_decrease,generalized_trust
-1,male,-0.0120917746930574,income_cat_decrease,generalized_trust
-1,education_cat,-0.00269973685114646,income_cat_decrease,generalized_trust
-1,partner,-0.024197395758656,income_cat_decrease,generalized_trust
-1,no_children_hh,0.022380130077008,income_cat_decrease,generalized_trust
-1,l1_net_monthly_income_cat,-0.0683748183954552,income_cat_decrease,generalized_trust
-1,generalized_trust,-0.00488096054365829,income_cat_decrease,generalized_trust
-3,age_cat,-0.0368812124919128,income_cat_2p_decrease,generalized_trust
-3,male,0.0392043569664962,income_cat_2p_decrease,generalized_trust
-3,education_cat,-0.0208756666941074,income_cat_2p_decrease,generalized_trust
-3,partner,-0.0565633957122673,income_cat_2p_decrease,generalized_trust
-3,no_children_hh,0.0956402459122348,income_cat_2p_decrease,generalized_trust
-3,l1_net_monthly_income_cat,-0.141417655852027,income_cat_2p_decrease,generalized_trust
-3,generalized_trust,0.125304528966148,income_cat_2p_decrease,generalized_trust
-2,age_cat,-0.0681543568087857,income_cat_2p_decrease,generalized_trust
-2,male,0.00531979135438322,income_cat_2p_decrease,generalized_trust
-2,education_cat,-0.0457736768956524,income_cat_2p_decrease,generalized_trust
-2,partner,-0.0547158165306917,income_cat_2p_decrease,generalized_trust
-2,no_children_hh,0.0607080347437087,income_cat_2p_decrease,generalized_trust
-2,l1_net_monthly_income_cat,-0.0958154143341944,income_cat_2p_decrease,generalized_trust
-2,generalized_trust,0.0881431389596074,income_cat_2p_decrease,generalized_trust
-1,age_cat,-0.0808603113640827,income_cat_2p_decrease,generalized_trust
-1,male,-3.44054198306708e-05,income_cat_2p_decrease,generalized_trust
-1,education_cat,-0.016472981388415,income_cat_2p_decrease,generalized_trust
-1,partner,-0.0634304364513178,income_cat_2p_decrease,generalized_trust
-1,no_children_hh,0.0343806166224989,income_cat_2p_decrease,generalized_trust
-1,l1_net_monthly_income_cat,-0.0811238505840445,income_cat_2p_decrease,generalized_trust
-1,generalized_trust,-0.00624341843668654,income_cat_2p_decrease,generalized_trust
-3,age_cat,0.036133675572238,income_hh_25p_decrease,generalized_trust
-3,male,0.0314445376204246,income_hh_25p_decrease,generalized_trust
-3,education_cat,0.0112813004646175,income_hh_25p_decrease,generalized_trust
-3,partner,0.411666586826394,income_hh_25p_decrease,generalized_trust
-3,no_children_hh,0.458630042247389,income_hh_25p_decrease,generalized_trust
-3,l1_net_monthly_income_cat,-0.0049931075829495,income_hh_25p_decrease,generalized_trust
-3,generalized_trust,0.168048577678675,income_hh_25p_decrease,generalized_trust
-2,age_cat,-0.00750710239869567,income_hh_25p_decrease,generalized_trust
-2,male,-0.00174839444010763,income_hh_25p_decrease,generalized_trust
-2,education_cat,-0.0377457943823898,income_hh_25p_decrease,generalized_trust
-2,partner,0.373457418836602,income_hh_25p_decrease,generalized_trust
-2,no_children_hh,0.444979409725865,income_hh_25p_decrease,generalized_trust
-2,l1_net_monthly_income_cat,-0.0247134474885988,income_hh_25p_decrease,generalized_trust
-2,generalized_trust,0.112767871700719,income_hh_25p_decrease,generalized_trust
-1,age_cat,-0.0154132678978718,income_hh_25p_decrease,generalized_trust
-1,male,-0.00252390395500151,income_hh_25p_decrease,generalized_trust
-1,education_cat,-0.0168021268626494,income_hh_25p_decrease,generalized_trust
-1,partner,0.366090483736833,income_hh_25p_decrease,generalized_trust
-1,no_children_hh,0.449371605192755,income_hh_25p_decrease,generalized_trust
-1,l1_net_monthly_income_cat,-0.0213798560935617,income_hh_25p_decrease,generalized_trust
-1,generalized_trust,0.00329858548838295,income_hh_25p_decrease,generalized_trust
