treatment,outcome,t,estimate,conf.low,conf.high,conf.low90,conf.high90
unemployed,generalized_trust,0,-0.0413325709448596,-0.134326119585257,0.0516609776955374,-0.119375217121412,0.0367100752316928
unemployed,generalized_trust,1,-0.00587962249473221,-0.112647673669696,0.100888428680232,-0.0954821956047132,0.0837229506152488
unemployed,generalized_trust,2,-0.0816091770506239,-0.195936628184433,0.0327182740831858,-0.177555798591067,0.0143374444898196
income_cat_decrease,generalized_trust,0,0.0504062529841314,0.00288194100179511,0.0979305649664676,0.0105225931061344,0.0902899128621283
income_cat_decrease,generalized_trust,1,0.0619447114908797,0.0128603056206034,0.111029117361156,0.0207517795496182,0.103137643432141
income_cat_decrease,generalized_trust,2,0.0534414131589376,0.00413600665960112,0.102746819658274,0.0120630116431658,0.0948198146747094
income_cat_2p_decrease,generalized_trust,0,-0.0143939213606244,-0.0909141953970575,0.0621263526758086,-0.078611759686712,0.0498239169654631
income_cat_2p_decrease,generalized_trust,1,-0.00614770747378186,-0.0932830873164519,0.0809876723688882,-0.0792740234165946,0.0669786084690309
income_cat_2p_decrease,generalized_trust,2,-0.061621435772943,-0.149391040993681,0.0261481694477947,-0.135280010431552,0.0120371388856665
income_hh_25p_decrease,generalized_trust,0,0.0633301488669881,0.00500128417238444,0.121659013561592,0.0143790225168805,0.112281275217096
income_hh_25p_decrease,generalized_trust,1,0.076536580294131,0.0118836270125449,0.141189533575717,0.0222781114971663,0.130795049091096
income_hh_25p_decrease,generalized_trust,2,0.0596165191515715,-0.00526597080052533,0.124499009103668,0.00516541710828904,0.114067621194854
