t,covariate,covbal,treatment,outcome
-3,age_cat,-0.0183307304258908,unemployed,generalized_trust
-3,male,-0.00426347822035999,unemployed,generalized_trust
-3,education_cat,-0.0490014492694813,unemployed,generalized_trust
-3,partner,0.00567281085920728,unemployed,generalized_trust
-3,no_children_hh,0.0835686482653015,unemployed,generalized_trust
-3,l1_net_monthly_income_cat,0.356714835168197,unemployed,generalized_trust
-3,generalized_trust,0.12153383693642,unemployed,generalized_trust
-2,age_cat,-0.0139290332618307,unemployed,generalized_trust
-2,male,-0.0114196641675313,unemployed,generalized_trust
-2,education_cat,0.00185722983503656,unemployed,generalized_trust
-2,partner,0.0118080601912046,unemployed,generalized_trust
-2,no_children_hh,0.0729130595599744,unemployed,generalized_trust
-2,l1_net_monthly_income_cat,0.208208396376758,unemployed,generalized_trust
-2,generalized_trust,0.152534218717775,unemployed,generalized_trust
-1,age_cat,-0.00764247770415894,unemployed,generalized_trust
-1,male,-0.00346935724552589,unemployed,generalized_trust
-1,education_cat,0.0136502066020287,unemployed,generalized_trust
-1,partner,0.0185686148101007,unemployed,generalized_trust
-1,no_children_hh,0.0254546271240151,unemployed,generalized_trust
-1,l1_net_monthly_income_cat,0.145647250096011,unemployed,generalized_trust
-1,generalized_trust,0.0219033003046836,unemployed,generalized_trust
-3,age_cat,-0.0333684950778384,income_cat_decrease,generalized_trust
-3,male,0.0132086909530032,income_cat_decrease,generalized_trust
-3,education_cat,0.0135612373057459,income_cat_decrease,generalized_trust
-3,partner,-0.00199308400276271,income_cat_decrease,generalized_trust
-3,no_children_hh,0.0629554287223181,income_cat_decrease,generalized_trust
-3,l1_net_monthly_income_cat,-0.0972219461994856,income_cat_decrease,generalized_trust
-3,generalized_trust,0.115343927615374,income_cat_decrease,generalized_trust
-2,age_cat,-0.0396616577987233,income_cat_decrease,generalized_trust
-2,male,-0.00529682664401364,income_cat_decrease,generalized_trust
-2,education_cat,-0.00995514122794308,income_cat_decrease,generalized_trust
-2,partner,-0.0211068260784781,income_cat_decrease,generalized_trust
-2,no_children_hh,0.0227141094136148,income_cat_decrease,generalized_trust
-2,l1_net_monthly_income_cat,-0.0881537274597256,income_cat_decrease,generalized_trust
-2,generalized_trust,0.105014838453396,income_cat_decrease,generalized_trust
-1,age_cat,-0.0400937544606651,income_cat_decrease,generalized_trust
-1,male,-0.0117931119667831,income_cat_decrease,generalized_trust
-1,education_cat,-0.000475473909078146,income_cat_decrease,generalized_trust
-1,partner,-0.0228246211554018,income_cat_decrease,generalized_trust
-1,no_children_hh,0.0162379795918469,income_cat_decrease,generalized_trust
-1,l1_net_monthly_income_cat,-0.0650253149504457,income_cat_decrease,generalized_trust
