t,covariate,covbal,treatment,outcome
-2,age_cat,-0.0248935128763349,unemployed,generalized_trust
-2,male,-0.0133871589255921,unemployed,generalized_trust
-2,education_cat,0.0245639644294491,unemployed,generalized_trust
-2,partner,-0.0163564678314173,unemployed,generalized_trust
-2,no_children_hh,0.0458495693810478,unemployed,generalized_trust
-2,l1_net_monthly_income_cat,0.379868539142453,unemployed,generalized_trust
-2,generalized_trust,0.15211079582452,unemployed,generalized_trust
-1,age_cat,-0.0150417684634706,unemployed,generalized_trust
-1,male,-0.000698470171732102,unemployed,generalized_trust
-1,education_cat,0.0213663676817435,unemployed,generalized_trust
-1,partner,-0.00601272306087937,unemployed,generalized_trust
-1,no_children_hh,0.0032898192454259,unemployed,generalized_trust
-1,l1_net_monthly_income_cat,0.166317613267973,unemployed,generalized_trust
-1,generalized_trust,0.0157399651887992,unemployed,generalized_trust
-2,age_cat,-0.0132465663373996,income_cat_decrease,generalized_trust
-2,male,0.00388199728906583,income_cat_decrease,generalized_trust
-2,education_cat,-0.00148769443203895,income_cat_decrease,generalized_trust
-2,partner,-0.0241470686964038,income_cat_decrease,generalized_trust
-2,no_children_hh,0.0137399341605623,income_cat_decrease,generalized_trust
-2,l1_net_monthly_income_cat,-0.117718043241096,income_cat_decrease,generalized_trust
-2,generalized_trust,0.1192226638467,income_cat_decrease,generalized_trust
-1,age_cat,-0.0188108197934316,income_cat_decrease,generalized_trust
-1,male,-0.00315444118509233,income_cat_decrease,generalized_trust
-1,education_cat,0.00325059457118832,income_cat_decrease,generalized_trust
-1,partner,-0.0337050840053225,income_cat_decrease,generalized_trust
-1,no_children_hh,0.00645152837785914,income_cat_decrease,generalized_trust
-1,l1_net_monthly_income_cat,-0.069766104067816,income_cat_decrease,generalized_trust
-1,generalized_trust,0.000927439076530189,income_cat_decrease,generalized_trust
-2,age_cat,-0.0190893354895392,income_cat_2p_decrease,generalized_trust
-2,male,0.0111016132660887,income_cat_2p_decrease,generalized_trust
-2,education_cat,-0.0296459993943119,income_cat_2p_decrease,generalized_trust
-2,partner,-0.039489461775035,income_cat_2p_decrease,generalized_trust
-2,no_children_hh,0.0400792030209545,income_cat_2p_decrease,generalized_trust
-2,l1_net_monthly_income_cat,-0.186288835351687,income_cat_2p_decrease,generalized_trust
-2,generalized_trust,0.127482583920494,income_cat_2p_decrease,generalized_trust
-1,age_cat,-0.0379844413867135,income_cat_2p_decrease,generalized_trust
-1,male,0.00126429971004819,income_cat_2p_decrease,generalized_trust
-1,education_cat,-0.020543078401815,income_cat_2p_decrease,generalized_trust
-1,partner,-0.047945505915972,income_cat_2p_decrease,generalized_trust
-1,no_children_hh,0.00929612571145562,income_cat_2p_decrease,generalized_trust
-1,l1_net_monthly_income_cat,-0.0882056421232488,income_cat_2p_decrease,generalized_trust
-1,generalized_trust,0.0017307336230477,income_cat_2p_decrease,generalized_trust
-2,age_cat,-0.00623275480909462,income_hh_25p_decrease,generalized_trust
-2,male,0.00662041372159256,income_hh_25p_decrease,generalized_trust
-2,education_cat,-0.0287667710878849,income_hh_25p_decrease,generalized_trust
-2,partner,0.366295842284156,income_hh_25p_decrease,generalized_trust
-2,no_children_hh,0.450407160647373,income_hh_25p_decrease,generalized_trust
-2,l1_net_monthly_income_cat,-0.044729277819319,income_hh_25p_decrease,generalized_trust
-2,generalized_trust,0.125615584695166,income_hh_25p_decrease,generalized_trust
-1,age_cat,-0.012755019491319,income_hh_25p_decrease,generalized_trust
-1,male,0.00156648573230007,income_hh_25p_decrease,generalized_trust
-1,education_cat,-0.0187153117427206,income_hh_25p_decrease,generalized_trust
-1,partner,0.355812395292093,income_hh_25p_decrease,generalized_trust
-1,no_children_hh,0.45184344084464,income_hh_25p_decrease,generalized_trust
-1,l1_net_monthly_income_cat,-0.025687724466885,income_hh_25p_decrease,generalized_trust
-1,generalized_trust,0.000103537446491687,income_hh_25p_decrease,generalized_trust
