t,covariate,covbal,treatment,outcome
-3,age_cat,-0.227276528106948,unemployed,little_concern_for_others
-3,male,0.0596987938621566,unemployed,little_concern_for_others
-3,education_cat,-0.00619416525285543,unemployed,little_concern_for_others
-3,partner,0.0293675615052785,unemployed,little_concern_for_others
-3,no_children_hh,0.16452428692102,unemployed,little_concern_for_others
-3,l1_net_monthly_income_cat,0.184819497974285,unemployed,little_concern_for_others
-3,little_concern_for_others,0.109942283273281,unemployed,little_concern_for_others
-2,age_cat,-0.0593239619698359,unemployed,little_concern_for_others
-2,male,0.0409862082250266,unemployed,little_concern_for_others
-2,education_cat,-0.0228457208749811,unemployed,little_concern_for_others
-2,partner,-0.0670257681236562,unemployed,little_concern_for_others
-2,no_children_hh,0.0547069229949706,unemployed,little_concern_for_others
-2,l1_net_monthly_income_cat,0.0128398172324036,unemployed,little_concern_for_others
-2,little_concern_for_others,0.610017551626912,unemployed,little_concern_for_others
-1,age_cat,-0.0620712599414267,unemployed,little_concern_for_others
-1,male,0.0271226025301777,unemployed,little_concern_for_others
-1,education_cat,-0.00238078570174443,unemployed,little_concern_for_others
-1,partner,-0.0196250041689976,unemployed,little_concern_for_others
-1,no_children_hh,-0.0072701282398779,unemployed,little_concern_for_others
-1,l1_net_monthly_income_cat,0.0679168018674295,unemployed,little_concern_for_others
-1,little_concern_for_others,0.00755587590978316,unemployed,little_concern_for_others
-3,age_cat,-0.223646871670347,unemployed,intersted_in_others
-3,male,0.0686412194583851,unemployed,intersted_in_others
-3,education_cat,-0.0026715466005569,unemployed,intersted_in_others
-3,partner,0.00508839781803293,unemployed,intersted_in_others
-3,no_children_hh,0.157386512808613,unemployed,intersted_in_others
-3,l1_net_monthly_income_cat,0.18535937281042,unemployed,intersted_in_others
-3,intersted_in_others,0.100017192186443,unemployed,intersted_in_others
-2,age_cat,-0.0549571540253158,unemployed,intersted_in_others
-2,male,0.0467740663123826,unemployed,intersted_in_others
-2,education_cat,-0.00585992040976311,unemployed,intersted_in_others
-2,partner,-0.0844126490017623,unemployed,intersted_in_others
-2,no_children_hh,0.0470401275367629,unemployed,intersted_in_others
-2,l1_net_monthly_income_cat,0.0239475978106108,unemployed,intersted_in_others
-2,intersted_in_others,1.10452721510072,unemployed,intersted_in_others
-1,age_cat,-0.0563408704803029,unemployed,intersted_in_others
-1,male,0.0335624906917285,unemployed,intersted_in_others
-1,education_cat,0.00409226376696823,unemployed,intersted_in_others
-1,partner,-0.036577727184093,unemployed,intersted_in_others
-1,no_children_hh,-0.0161970107448612,unemployed,intersted_in_others
-1,l1_net_monthly_income_cat,0.0786947230682249,unemployed,intersted_in_others
-1,intersted_in_others,0.0360536499921075,unemployed,intersted_in_others
-3,age_cat,-0.22895218357944,unemployed,comfy_around_people
-3,male,0.0634474027160865,unemployed,comfy_around_people
-3,education_cat,-0.0180206613373215,unemployed,comfy_around_people
-3,partner,0.00392209079199035,unemployed,comfy_around_people
-3,no_children_hh,0.163518220183559,unemployed,comfy_around_people
-3,l1_net_monthly_income_cat,0.189811296594084,unemployed,comfy_around_people
-3,comfy_around_people,0.135458907035464,unemployed,comfy_around_people
-2,age_cat,-0.0562464665924366,unemployed,comfy_around_people
-2,male,0.0443922663680486,unemployed,comfy_around_people
-2,education_cat,-0.0159479922583095,unemployed,comfy_around_people
-2,partner,-0.0878460436642913,unemployed,comfy_around_people
-2,no_children_hh,0.049660736816685,unemployed,comfy_around_people
-2,l1_net_monthly_income_cat,0.0212654061119594,unemployed,comfy_around_people
-2,comfy_around_people,2.65520390802473,unemployed,comfy_around_people
-1,age_cat,-0.0585041281037357,unemployed,comfy_around_people
-1,male,0.0307475240937972,unemployed,comfy_around_people
-1,education_cat,-0.00179792947568314,unemployed,comfy_around_people
-1,partner,-0.0411847822033076,unemployed,comfy_around_people
-1,no_children_hh,-0.0110573713826616,unemployed,comfy_around_people
-1,l1_net_monthly_income_cat,0.0805333852354416,unemployed,comfy_around_people
-1,comfy_around_people,-0.0619145321833331,unemployed,comfy_around_people
-3,age_cat,-0.223238619456527,unemployed,insult_people
-3,male,0.0688969245045861,unemployed,insult_people
-3,education_cat,-0.00250680627437235,unemployed,insult_people
-3,partner,0.00804654997691656,unemployed,insult_people
-3,no_children_hh,0.153826221829224,unemployed,insult_people
-3,l1_net_monthly_income_cat,0.184685754473483,unemployed,insult_people
-3,insult_people,0.155807445275219,unemployed,insult_people
-2,age_cat,-0.0517158334916516,unemployed,insult_people
-2,male,0.0486849896609034,unemployed,insult_people
-2,education_cat,-0.00797604814513339,unemployed,insult_people
-2,partner,-0.0837320836023217,unemployed,insult_people
-2,no_children_hh,0.0429104625189548,unemployed,insult_people
-2,l1_net_monthly_income_cat,0.0128763394751775,unemployed,insult_people
-2,insult_people,1.14952395526444,unemployed,insult_people
-1,age_cat,-0.0539411280698878,unemployed,insult_people
-1,male,0.0339505855486498,unemployed,insult_people
-1,education_cat,0.00565628243675458,unemployed,insult_people
-1,partner,-0.0325548362673827,unemployed,insult_people
-1,no_children_hh,-0.0206200273900063,unemployed,insult_people
-1,l1_net_monthly_income_cat,0.0708215638992792,unemployed,insult_people
-1,insult_people,0.0364025332576413,unemployed,insult_people
-3,age_cat,-0.222069646618263,unemployed,sympathisze_w_others_feelings
-3,male,0.047182128104459,unemployed,sympathisze_w_others_feelings
-3,education_cat,-0.0204248997505846,unemployed,sympathisze_w_others_feelings
-3,partner,0.00745069519371173,unemployed,sympathisze_w_others_feelings
-3,no_children_hh,0.163762909684832,unemployed,sympathisze_w_others_feelings
-3,l1_net_monthly_income_cat,0.178224854813735,unemployed,sympathisze_w_others_feelings
-3,sympathisze_w_others_feelings,0.120290227755622,unemployed,sympathisze_w_others_feelings
-2,age_cat,-0.0496505427780373,unemployed,sympathisze_w_others_feelings
-2,male,0.0319115262433836,unemployed,sympathisze_w_others_feelings
-2,education_cat,-0.0285768156058185,unemployed,sympathisze_w_others_feelings
-2,partner,-0.083449370078181,unemployed,sympathisze_w_others_feelings
-2,no_children_hh,0.05216415322573,unemployed,sympathisze_w_others_feelings
-2,l1_net_monthly_income_cat,0.0153763260105689,unemployed,sympathisze_w_others_feelings
-2,sympathisze_w_others_feelings,2.16893692996864,unemployed,sympathisze_w_others_feelings
-1,age_cat,-0.0524363518432067,unemployed,sympathisze_w_others_feelings
-1,male,0.0199967855065237,unemployed,sympathisze_w_others_feelings
-1,education_cat,-0.0106063460647547,unemployed,sympathisze_w_others_feelings
-1,partner,-0.0355335091698794,unemployed,sympathisze_w_others_feelings
-1,no_children_hh,-0.0115569292042385,unemployed,sympathisze_w_others_feelings
-1,l1_net_monthly_income_cat,0.0733009530796316,unemployed,sympathisze_w_others_feelings
-1,sympathisze_w_others_feelings,-0.0393468345734637,unemployed,sympathisze_w_others_feelings
-3,age_cat,-0.211597966146395,unemployed,not_interested_in_others_problems
-3,male,0.0848521559737098,unemployed,not_interested_in_others_problems
-3,education_cat,0.0153502750348909,unemployed,not_interested_in_others_problems
-3,partner,-0.00912694737519872,unemployed,not_interested_in_others_problems
-3,no_children_hh,0.171946665708818,unemployed,not_interested_in_others_problems
-3,l1_net_monthly_income_cat,0.188395999301045,unemployed,not_interested_in_others_problems
-3,not_interested_in_others_problems,0.00728577194449985,unemployed,not_interested_in_others_problems
-2,age_cat,-0.0369020479861371,unemployed,not_interested_in_others_problems
-2,male,0.0559429480997554,unemployed,not_interested_in_others_problems
