treatment,outcome,t,estimate,conf.low,conf.high,conf.low90,conf.high90
unemployed,little_concern_for_others,0,0.33080498530084,0.192071703164025,0.469538267437655,0.21437634472295,0.447233625878729
unemployed,little_concern_for_others,1,-0.0883867475423704,-0.219637659335531,0.0428641642507905,-0.198535984980696,0.0217624898959549
unemployed,little_concern_for_others,2,-0.0933855071105652,-0.236166770368208,0.0493957561470778,-0.213211320534969,0.0264403063138384
unemployed,intersted_in_others,0,0.0647172561882646,-0.0173508832662879,0.146785395642817,-0.00415649756627606,0.133591009942805
unemployed,intersted_in_others,1,-0.0625884055160137,-0.157526452207105,0.0323496411750773,-0.14226292589868,0.0170861148666531
unemployed,intersted_in_others,2,0.00223641516015226,-0.0889957516411811,0.0934685819614856,-0.0743280327794513,0.0788008630997558
unemployed,comfy_around_people,0,-0.107445684022902,-0.179224728785371,-0.0356666392604323,-0.167684557312386,-0.047206810733418
unemployed,comfy_around_people,1,0.0627261416685474,-0.0202860830855008,0.145738366422596,-0.00693991344524064,0.132392196782336
unemployed,comfy_around_people,2,0.0656469597474013,-0.0159220791029314,0.147215998597734,-0.00280793557630069,0.134101855071103
unemployed,insult_people,0,0.0123548692390379,-0.081334196343662,0.106043934821738,-0.0662714731554946,0.0909812116335704
unemployed,insult_people,1,0.0654009987790431,-0.022925345353986,0.153727342912072,-0.00872480590336835,0.139526803461454
unemployed,insult_people,2,-0.0732461079308532,-0.1546105766108,0.00811836074909381,-0.141529322555635,-0.00496289330607175
unemployed,sympathisze_w_others_feelings,0,-0.00882579647764499,-0.111450593259722,0.0937990003044315,-0.0949512408907317,0.0772996479354418
unemployed,sympathisze_w_others_feelings,1,0.077904017877603,-0.00792859183545572,0.163736627590662,0.00587102109252884,0.149937014662677
unemployed,sympathisze_w_others_feelings,2,0.126570166630279,0.0496058294117494,0.203534503848808,0.0619796587340215,0.191160674526536
unemployed,not_interested_in_others_problems,0,0.18178544958429,0.0575801645583256,0.305990734610254,0.0775490885220523,0.286021810646527
unemployed,not_interested_in_others_problems,1,0.244865223211974,0.109179018459461,0.380551427964487,0.130993770585855,0.358736675838093
unemployed,not_interested_in_others_problems,2,0.215623890523313,0.0595172312322385,0.371730549814388,0.0846150522224099,0.346632728824216
unemployed,talk_to_different_people_parties,0,0.0330396381447921,-0.0764864483272032,0.142565724616788,-0.058877551150673,0.124956827440257
unemployed,talk_to_different_people_parties,1,0.0870152161595551,0.00286510760763144,0.171165324711479,0.0163942188597126,0.157636213459398
unemployed,talk_to_different_people_parties,2,-0.0513906959814425,-0.139142463839201,0.0363610718763158,-0.12503430105315,0.0222529090902648
unemployed,not_interested_in_others,0,-0.028699022002245,-0.150046450596717,0.0926484065922266,-0.130536994342176,0.0731389503376863
unemployed,not_interested_in_others,1,0.00121433049740675,-0.0882409767319008,0.0906696377267143,-0.0738589298822805,0.076287590877094
unemployed,not_interested_in_others,2,0.0983029262725523,0.00761193910021669,0.188993913444888,0.0221926505945876,0.174413201950517
unemployed,feel_others_emotions,0,0.0529782868188713,-0.0444480695636241,0.150404643201367,-0.0287844888854082,0.134741062523151
unemployed,feel_others_emotions,1,0.111564034802732,0.0539987716023266,0.169129298003137,0.0632537430277415,0.159874326577722
unemployed,feel_others_emotions,2,-0.0207473536243682,-0.106485526470548,0.0649908192218117,-0.0927010964924171,0.0512063892436806
unemployed,importance_open_minded,0,0.157056280234288,-0.00940534405849886,0.323517904527075,0.0173572813618787,0.296755279106698
unemployed,importance_open_minded,1,-0.0918145161085226,-0.230403682061403,0.0467746498443578,-0.20812221057224,0.0244931783551949
unemployed,importance_open_minded,2,0.0720111060092346,-0.0598825584191342,0.203904770437603,-0.0386775464446694,0.182699758463139
unemployed,feel_connected_to_others,0,0.0930901571545287,-0.0190215716751243,0.205201885984182,-0.000996971611018346,0.187177285920076
unemployed,feel_connected_to_others,1,0.0810106758725432,-0.0180128623257802,0.180034214070867,-0.0020924970652508,0.164113848810337
unemployed,feel_connected_to_others,2,-0.0631056485031,-0.171377086503421,0.045165789497221,-0.153969903609233,0.0277586066030326
income_cat_decrease,little_concern_for_others,0,-0.0784361100982194,-0.147443128383588,-0.00942909181285066,-0.136348625433766,-0.0205235947626726
income_cat_decrease,little_concern_for_others,1,-0.105520481527811,-0.175144392231734,-0.0358965708238884,-0.163950709300985,-0.0470902537546373
income_cat_decrease,little_concern_for_others,2,-0.0874565299472461,-0.15380773792783,-0.0211053219666626,-0.143140219015178,-0.0317728408793136
income_cat_decrease,intersted_in_others,0,0.0224722312618485,-0.0202486414693959,0.065193103993093,-0.0133802553209649,0.0583247178446619
income_cat_decrease,intersted_in_others,1,-0.0191985994909201,-0.0626640108698182,0.024266811887978,-0.05567592260372,0.0172787236218798
income_cat_decrease,intersted_in_others,2,0.085745773429874,0.0451750044059477,0.1263165424538,0.0516977107595408,0.119793836100207
income_cat_decrease,comfy_around_people,0,0.0435486620460912,0.00342489572830827,0.083672428363874,0.0098757358722736,0.0772215882199087
income_cat_decrease,comfy_around_people,1,-0.0641455048672366,-0.107358760535933,-0.0209322491985398,-0.10041121223722,-0.0278797974972527
income_cat_decrease,comfy_around_people,2,0.00706067934277897,-0.0321862316263529,0.0463075903119108,-0.0258763666251179,0.0399977253106759
income_cat_decrease,insult_people,0,-0.0631936101388615,-0.107422095617686,-0.0189651246600372,-0.100311325223553,-0.0260758950541699
income_cat_decrease,insult_people,1,0.0578918728693349,0.00327130076491419,0.112512444973756,0.0120528437643157,0.103730901974354
income_cat_decrease,insult_people,2,-0.0289609598653705,-0.077587333658524,0.0196654139277829,-0.0697694991702069,0.0118475794394658
income_cat_decrease,sympathisze_w_others_feelings,0,0.0457149065148245,0.00644247430893674,0.0849873387207123,0.0127564424498741,0.0786733705797749
income_cat_decrease,sympathisze_w_others_feelings,1,-0.00964022519125202,-0.0566575744892485,0.0373771241067444,-0.0490984285727812,0.0298179781902772
income_cat_decrease,sympathisze_w_others_feelings,2,0.0191385955779325,-0.0193261638772272,0.0576033550330921,-0.0131420481475096,0.0514192393033745
income_cat_decrease,not_interested_in_others_problems,0,-0.0504447119642935,-0.113270691271953,0.0123812673433662,-0.103169935869483,0.0022805119408963
income_cat_decrease,not_interested_in_others_problems,1,-0.0575094460543861,-0.118193959838904,0.0031750677301321,-0.108437495439781,-0.0065813966689911
income_cat_decrease,not_interested_in_others_problems,2,-0.0417739214270903,-0.102774578514234,0.0192267356600531,-0.0929672866356644,0.00941944378148374
income_cat_decrease,talk_to_different_people_parties,0,-0.070918107132491,-0.124492405848396,-0.0173438084165859,-0.115879075930557,-0.0259571383344251
income_cat_decrease,talk_to_different_people_parties,1,-0.0602227294029708,-0.111940474612526,-0.00850498419341508,-0.103625629383122,-0.0168198294228199
income_cat_decrease,talk_to_different_people_parties,2,-0.0427537480324129,-0.0901080314518818,0.00460053538705604,-0.0824947154423218,-0.00301278062250399
income_cat_decrease,not_interested_in_others,0,-0.0482982526971691,-0.103306612332949,0.00671010693861043,-0.0944627233574787,-0.00213378203685943
income_cat_decrease,not_interested_in_others,1,-0.00679896535493733,-0.0627289141817976,0.049130983471923,-0.0537368580451749,0.0401389273353002
income_cat_decrease,not_interested_in_others,2,-0.0402188553186669,-0.0914135957999502,0.0109758851626164,-0.0831828358946872,0.00274512525735342
income_cat_decrease,feel_others_emotions,0,0.0571522851720896,0.0180487929172572,0.096255777426922,0.0243355999833953,0.0899689703607839
