treatment,outcome,t,estimate,conf.low,conf.high,conf.low90,conf.high90
unemployed,generalized_trust,0,-0.116056537889276,-0.219346075466543,-0.012767000312009,-0.202739850363498,-0.0293732254150533
unemployed,generalized_trust,1,0.00399078216768544,-0.111875384317362,0.119856948652732,-0.0932471700024495,0.10122873433782
unemployed,generalized_trust,2,-0.0986811516500791,-0.220925400504469,0.0235630972043113,-0.201271759277641,0.00390945597748334
income_cat_decrease,generalized_trust,0,-0.00132005357452161,-0.0613608567133357,0.0587207495642925,-0.0517078839565852,0.049067776807542
income_cat_decrease,generalized_trust,1,0.0681746174956878,0.000876456737045603,0.13547277825433,0.0116962206046383,0.124653014386737
income_cat_decrease,generalized_trust,2,0.130950377613572,0.062836519610233,0.199064235616912,0.0737874260153866,0.188113329211758
income_cat_2p_decrease,generalized_trust,0,-0.122854168679372,-0.223639092062913,-0.02206924529583,-0.207435542662296,-0.0382727946964474
income_cat_2p_decrease,generalized_trust,1,-0.0329645798108811,-0.147259699183324,0.081330539561562,-0.128884067681844,0.0629549080600822
income_cat_2p_decrease,generalized_trust,2,-0.060291831409499,-0.181161555605556,0.0605778927865576,-0.161728901580543,0.0411452387615447
income_hh_25p_decrease,generalized_trust,0,0.0379864587755686,-0.0415450131206013,0.117517930671739,-0.028758456456077,0.104731374007214
income_hh_25p_decrease,generalized_trust,1,0.0300861714560485,-0.0593958974505168,0.119568240362614,-0.0450095480311774,0.105181890943274
income_hh_25p_decrease,generalized_trust,2,0.131497639196701,0.0395737617320909,0.223421516661311,0.0543526893691718,0.20864258902423
