t,covariate,covbal,treatment,outcome
-2,age_cat,-0.0338400362685343,unemployed,generalized_trust
-2,male,-0.00463237181452221,unemployed,generalized_trust
-2,education_cat,0.00287798492769985,unemployed,generalized_trust
-2,partner,0.0044866456550944,unemployed,generalized_trust
-2,no_children_hh,0.0647796521054247,unemployed,generalized_trust
-2,l1_net_monthly_income_cat,0.316734546192529,unemployed,generalized_trust
-2,generalized_trust,0.145126782942496,unemployed,generalized_trust
-1,age_cat,-0.0232267921586759,unemployed,generalized_trust
-1,male,-0.00256493657146652,unemployed,generalized_trust
-1,education_cat,0.0112760952823864,unemployed,generalized_trust
-1,partner,0.0124556788552676,unemployed,generalized_trust
-1,no_children_hh,0.0213171957394677,unemployed,generalized_trust
-1,l1_net_monthly_income_cat,0.124207404068653,unemployed,generalized_trust
-1,generalized_trust,0.0203843903771558,unemployed,generalized_trust
0,age_cat,0.00840574315054951,unemployed,generalized_trust
0,male,-0.00261845183014656,unemployed,generalized_trust
0,education_cat,0.0124248361618972,unemployed,generalized_trust
0,partner,0.00859797087439002,unemployed,generalized_trust
0,no_children_hh,-0.00301485971179107,unemployed,generalized_trust
0,l1_net_monthly_income_cat,0.149885712685073,unemployed,generalized_trust
0,generalized_trust,-0.0234402214495668,unemployed,generalized_trust
-2,age_cat,-0.0278501448789526,income_cat_decrease,generalized_trust
-2,male,0.000984704907532581,income_cat_decrease,generalized_trust
-2,education_cat,-0.00554717464145192,income_cat_decrease,generalized_trust
-2,partner,-0.0249614733795021,income_cat_decrease,generalized_trust
-2,no_children_hh,0.0125299647778896,income_cat_decrease,generalized_trust
-2,l1_net_monthly_income_cat,-0.112386510844346,income_cat_decrease,generalized_trust
-2,generalized_trust,0.10394534195247,income_cat_decrease,generalized_trust
-1,age_cat,-0.0318495058753429,income_cat_decrease,generalized_trust
-1,male,-0.00628604687986859,income_cat_decrease,generalized_trust
-1,education_cat,-0.00045058473260244,income_cat_decrease,generalized_trust
-1,partner,-0.0283353409992013,income_cat_decrease,generalized_trust
-1,no_children_hh,0.00689492699286183,income_cat_decrease,generalized_trust
-1,l1_net_monthly_income_cat,-0.0719583245304739,income_cat_decrease,generalized_trust
-1,generalized_trust,-0.000113121747108911,income_cat_decrease,generalized_trust
0,age_cat,0.00343346551616908,income_cat_decrease,generalized_trust
0,male,-0.00633963554708678,income_cat_decrease,generalized_trust
0,education_cat,0.0156294663380457,income_cat_decrease,generalized_trust
0,partner,-0.00444300078946464,income_cat_decrease,generalized_trust
0,no_children_hh,0.00180203600217798,income_cat_decrease,generalized_trust
0,l1_net_monthly_income_cat,0.0183967745631985,income_cat_decrease,generalized_trust
