t,covariate,covbal,treatment,outcome
-2,age_cat,0.00807546704753633,unemployed,little_concern_for_others
-2,male,-0.0380027913922054,unemployed,little_concern_for_others
-2,education_cat,0.0649674245969525,unemployed,little_concern_for_others
-2,partner,-0.0597466268496532,unemployed,little_concern_for_others
-2,no_children_hh,0.019517404012888,unemployed,little_concern_for_others
-2,l1_net_monthly_income_cat,0.434864847899703,unemployed,little_concern_for_others
-2,little_concern_for_others,0.227692327063822,unemployed,little_concern_for_others
-1,age_cat,-0.0031123009167099,unemployed,little_concern_for_others
-1,male,0.0124644800946349,unemployed,little_concern_for_others
-1,education_cat,0.0391238115122919,unemployed,little_concern_for_others
-1,partner,-0.0506673847002151,unemployed,little_concern_for_others
-1,no_children_hh,-0.0664948151924227,unemployed,little_concern_for_others
-1,l1_net_monthly_income_cat,0.300230462610503,unemployed,little_concern_for_others
-1,little_concern_for_others,0.0014416265467671,unemployed,little_concern_for_others
-2,age_cat,0.00574690785260261,unemployed,comfy_around_people
-2,male,-0.0417890567864431,unemployed,comfy_around_people
-2,education_cat,0.0648623132380148,unemployed,comfy_around_people
-2,partner,-0.0537052755118153,unemployed,comfy_around_people
-2,no_children_hh,0.0257364547429955,unemployed,comfy_around_people
-2,l1_net_monthly_income_cat,0.437763919726093,unemployed,comfy_around_people
-2,comfy_around_people,0.480502579228204,unemployed,comfy_around_people
-1,age_cat,-0.00585919015327287,unemployed,comfy_around_people
-1,male,0.00957215768974324,unemployed,comfy_around_people
-1,education_cat,0.0373301415067141,unemployed,comfy_around_people
-1,partner,-0.04638792056749,unemployed,comfy_around_people
-1,no_children_hh,-0.0619712153870223,unemployed,comfy_around_people
-1,l1_net_monthly_income_cat,0.301682963789263,unemployed,comfy_around_people
-1,comfy_around_people,-0.0101952746320298,unemployed,comfy_around_people
-2,age_cat,0.00992225849141687,unemployed,insult_people
-2,male,-0.0426147242683759,unemployed,insult_people
-2,education_cat,0.0702543707759958,unemployed,insult_people
-2,partner,-0.0566820557887149,unemployed,insult_people
-2,no_children_hh,0.02261510268897,unemployed,insult_people
-2,l1_net_monthly_income_cat,0.437033032045323,unemployed,insult_people
-2,insult_people,0.233835518809031,unemployed,insult_people
-1,age_cat,-0.00605901514516715,unemployed,insult_people
-1,male,0.00860583940758257,unemployed,insult_people
-1,education_cat,0.0429485946259753,unemployed,insult_people
-1,partner,-0.0473260818764022,unemployed,insult_people
-1,no_children_hh,-0.0627603880483474,unemployed,insult_people
