treatment,outcome,t,estimate,conf.low,conf.high,conf.low90,conf.high90
unemployed,partisan_affect,0,0.0539764228997871,-0.00490689539920346,0.112859741198778,0.00455998441672918,0.103392861382845
unemployed,partisan_affect,1,0.0991436864447448,0.0263535911135745,0.171933781775915,0.038056312770521,0.160231060118969
unemployed,partisan_affect,2,0.0448688465876097,-0.0303615193894257,0.120099212564645,-0.0182664667703305,0.10800415994555
unemployed,spread,0,-0.0238528890178134,-0.0568917765631931,0.00918599852756622,-0.0515799974943564,0.0038742194587296
unemployed,spread,1,0.0124289053117596,-0.0268239421211084,0.0516817527446276,-0.0205131226935547,0.0453709333170738
unemployed,spread,2,0.0508063676208179,0.0123057977269898,0.0893069375146459,0.018495670827875,0.0831170644137607
unemployed,distance,0,0.00957443468054574,-0.0593568087179082,0.0785056780789997,-0.0482744883652668,0.0674233577263583
unemployed,distance,1,0.0707481214646013,-0.00828497060035389,0.149781213529557,0.0044214597720203,0.137074783157182
unemployed,distance,2,0.195257684319758,0.113543684811335,0.276971683828182,0.126681134176832,0.263834234462685
unemployed,like_max,0,0.011820378032642,-0.0519843044225198,0.0756250604878037,-0.0417261994456622,0.0653669555109461
unemployed,like_max,1,-0.017756868279339,-0.0910760613648395,0.0555623248061615,-0.079288274786353,0.0437745382276749
unemployed,like_max,2,0.118072527393401,0.0490042957198477,0.187140759066954,0.0601086401630808,0.176036414623721
unemployed,like_min,0,0.0514642440401785,-0.0147901527305022,0.117718640810859,-0.00413819849924922,0.107066686579606
unemployed,like_min,1,-0.0150811956066574,-0.086527344451076,0.0563649532377611,-0.0750406938349041,0.0448783026215892
unemployed,like_min,2,-0.026794939101006,-0.0980466458293697,0.0444567676273576,-0.0865912563614657,0.0330013781594536
unemployed,generalized_trust,0,-0.0952657155226896,-0.174305973907684,-0.0162254571376957,-0.161598391380633,-0.0289330396647461
unemployed,generalized_trust,1,-0.0779606034535054,-0.163912082324701,0.00799087541769011,-0.150093358380788,-0.00582784852622238
unemployed,generalized_trust,2,-0.155035566468157,-0.241106210678183,-0.0689649222581316,-0.227268328100323,-0.082802804835992
income_cat_decrease,partisan_affect,0,0.0353145593856421,0.000901707874942495,0.0697274108963418,0.00643438400099082,0.0641947347702934
income_cat_decrease,partisan_affect,1,-0.00515777575518805,-0.0462017563969238,0.0358862048865477,-0.0396029701340674,0.0292874186236913
income_cat_decrease,partisan_affect,2,-0.0460581243153628,-0.0920020160513085,-0.000114232579417228,-0.0846154537123468,-0.00750079491837893
income_cat_decrease,spread,0,0.0391031850991355,0.0189776976483002,0.0592286725499707,0.0222133436077669,0.055993026590504
income_cat_decrease,spread,1,0.00351584913970218,-0.0175325447931083,0.0245642430725126,-0.014148519886962,0.0211802181663663
income_cat_decrease,spread,2,0.026361047645496,0.00416374196430505,0.0485583533266869,0.00773248148496749,0.0449896138060245
income_cat_decrease,distance,0,0.0586438201491516,0.018788287411563,0.0984993528867403,0.0251960026919905,0.0920916376063128
income_cat_decrease,distance,1,0.0190997007929303,-0.0247859876803336,0.0629853892661942,-0.0177303299759516,0.0559297315618122
income_cat_decrease,distance,2,0.0295375718697514,-0.0158260596000057,0.0749012033395084,-0.00853278776097938,0.0676079315004821
income_cat_decrease,like_max,0,0.0888903911067865,0.0551746955290153,0.122606086684558,0.0605952874244079,0.117185494789165
income_cat_decrease,like_max,1,0.0245082100699193,-0.0124202188354888,0.0614366389753274,-0.00648310441432842,0.055499524554167
income_cat_decrease,like_max,2,0.0112257753159988,-0.0289223842705151,0.0513739349025127,-0.0224676223342652,0.0449191729662629
income_cat_decrease,like_min,0,0.0530601353150458,0.0147468258820094,0.0913734447480822,0.0209065924548014,0.0852136781752902
income_cat_decrease,like_min,1,0.0509416052683007,0.00985426050184537,0.0920289500347559,0.0164600185687526,0.0854231919678487
income_cat_decrease,like_min,2,-0.0210108732499282,-0.0629658771565663,0.0209441306567099,-0.0562206224539634,0.0141988759541071
income_cat_decrease,generalized_trust,0,0.0236491664648332,-0.0268262099739753,0.0741245429036417,-0.0187111047758644,0.0660094377055308
income_cat_decrease,generalized_trust,1,0.0536113367026399,-0.000559004432707934,0.107781677837988,0.0081501533377909,0.0990725200674889
income_cat_decrease,generalized_trust,2,0.0585375628672071,0.00562983309666391,0.11144529263775,0.0141359963622651,0.102939129372149
income_cat_2p_decrease,partisan_affect,0,-0.0257056788239165,-0.0863991890978062,0.0349878314499732,-0.0766412783011954,0.0252299206533625
income_cat_2p_decrease,partisan_affect,1,-0.125980383862045,-0.210590289405929,-0.0413704783181601,-0.196987254961536,-0.0549735127625538
income_cat_2p_decrease,partisan_affect,2,0.00221499975457426,-0.0853254270850418,0.0897554265941903,-0.0712512423436514,0.0756812418527999
income_cat_2p_decrease,spread,0,0.0393454839269072,2.19726213271931e-05,0.0786689952324873,0.00634415293019026,0.0723468149236242
income_cat_2p_decrease,spread,1,0.0094923146774664,-0.0281621306135679,0.0471467599685007,-0.0221082919644654,0.0410929213193982
income_cat_2p_decrease,spread,2,0.0432540315803203,0.000667897442546639,0.0858401657180941,0.00751462118967624,0.0789934419709644
income_cat_2p_decrease,distance,0,0.0796402108031265,0.00266543858233066,0.156614983023922,0.0150409455769077,0.144239476029345
income_cat_2p_decrease,distance,1,0.0381961406995798,-0.0427928865134323,0.119185167912592,-0.0297719935137926,0.106164274912952
income_cat_2p_decrease,distance,2,0.079992399738392,-0.00953083008552021,0.169515629562304,0.00486213692041061,0.155122662556373
income_cat_2p_decrease,like_max,0,0.0427861473469422,-0.0210711958493361,0.106643490543221,-0.0108046244184544,0.0963769191123388
income_cat_2p_decrease,like_max,1,-0.0531078455518791,-0.128415441918004,0.0221997508142461,-0.116307972695484,0.0100922815917261
income_cat_2p_decrease,like_max,2,0.0914564775468199,0.0203161903452779,0.162596764748362,0.0317536665008884,0.151159288592751
income_cat_2p_decrease,like_min,0,0.0311248811848482,-0.0418287920357656,0.104078554405462,-0.0300997713816729,0.0923495337513694
income_cat_2p_decrease,like_min,1,0.0388326810610276,-0.0383634177796613,0.116028779901716,-0.0259523273198326,0.103617689441888
income_cat_2p_decrease,like_min,2,0.00360356622528116,-0.0750278492783563,0.0822349817289186,-0.0623859978706316,0.0695931303211939
income_cat_2p_decrease,generalized_trust,0,-0.0320270572447013,-0.118216993165959,0.054162878676557,-0.104359931636812,0.0403058171474095
